"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37"
"4080000.00",154240.00,153475.00,27950.00,125525.00,765.00,154240.00,152325.00,1705.00,205.00,131760.00,26370.00,25025.00,80370.00,72320.00,63655.00,2615.00,1655.00,3130.00,320.00,940.00,131755.00,80545.00,74890.00,5655.00,51215.00,154240.00,28100.00,101240.00,24895.00,22980.00,3540.00,14135.00,5300.00,69485.00,44520.00,24965.00,0.00
"4080001.00",3955.00,3935.00,665.00,3270.00,20.00,3950.00,3915.00,30.00,0.00,3445.00,600.00,605.00,2240.00,1905.00,1750.00,60.00,55.00,0.00,0.00,35.00,3445.00,2110.00,1980.00,125.00,1330.00,3955.00,665.00,2640.00,655.00,565.00,85.00,305.00,170.00,1845.00,1220.00,625.00,0.00
"4080002.01",2875.00,2770.00,475.00,2300.00,105.00,2875.00,2750.00,120.00,0.00,2525.00,430.00,425.00,1670.00,1525.00,1220.00,50.00,55.00,165.00,20.00,0.00,2525.00,1645.00,1550.00,95.00,885.00,2875.00,510.00,1925.00,440.00,240.00,35.00,155.00,50.00,1330.00,690.00,645.00,0.00
"4080002.02",5330.00,5310.00,545.00,4765.00,0.00,5330.00,5210.00,125.00,0.00,4900.00,965.00,955.00,2980.00,2095.00,1765.00,45.00,70.00,165.00,0.00,60.00,4900.00,2325.00,2185.00,140.00,2580.00,5330.00,555.00,2985.00,1790.00,795.00,40.00,385.00,370.00,2920.00,1585.00,1330.00,0.00
"4080003.01",4060.00,4010.00,810.00,3200.00,45.00,4055.00,3970.00,75.00,0.00,3415.00,455.00,680.00,2280.00,2000.00,1765.00,70.00,65.00,70.00,0.00,15.00,3415.00,2180.00,2080.00,100.00,1235.00,4060.00,830.00,2730.00,495.00,455.00,90.00,295.00,70.00,1680.00,1175.00,505.00,0.00
"4080003.02",3140.00,3130.00,570.00,2555.00,0.00,3145.00,3075.00,60.00,0.00,2700.00,360.00,550.00,1790.00,1565.00,1380.00,80.00,0.00,60.00,0.00,30.00,2700.00,1660.00,1605.00,55.00,1040.00,3140.00,570.00,1980.00,590.00,215.00,20.00,140.00,60.00,1315.00,880.00,435.00,0.00
"4080004.00",3655.00,3525.00,415.00,3105.00,130.00,3655.00,3470.00,100.00,85.00,3300.00,625.00,505.00,2170.00,1430.00,1155.00,70.00,35.00,165.00,0.00,0.00,3300.00,1650.00,1530.00,120.00,1645.00,3655.00,430.00,2135.00,1090.00,860.00,80.00,530.00,245.00,2035.00,695.00,1345.00,0.00
"4080005.00",3195.00,3160.00,510.00,2655.00,35.00,3200.00,3140.00,50.00,0.00,2825.00,895.00,660.00,1270.00,1345.00,1150.00,45.00,50.00,100.00,0.00,0.00,2825.00,1575.00,1390.00,185.00,1250.00,3195.00,510.00,2090.00,595.00,785.00,115.00,540.00,125.00,1655.00,705.00,950.00,0.00
"4080006.00",3060.00,3035.00,260.00,2775.00,25.00,3060.00,2995.00,60.00,0.00,2815.00,655.00,685.00,1480.00,1335.00,955.00,40.00,100.00,215.00,0.00,0.00,2820.00,1520.00,1360.00,165.00,1300.00,3060.00,255.00,2095.00,710.00,1280.00,130.00,825.00,325.00,2020.00,370.00,1650.00,0.00
"4080007.00",2695.00,2690.00,460.00,2230.00,0.00,2700.00,2660.00,40.00,0.00,2365.00,510.00,405.00,1450.00,1425.00,1230.00,50.00,45.00,60.00,0.00,40.00,2370.00,1590.00,1485.00,100.00,780.00,2700.00,465.00,1920.00,315.00,525.00,65.00,390.00,70.00,1320.00,635.00,685.00,0.00
"4080008.00",4995.00,4970.00,915.00,4055.00,25.00,4995.00,4945.00,45.00,0.00,4245.00,775.00,820.00,2645.00,2505.00,2210.00,120.00,100.00,35.00,0.00,30.00,4240.00,2770.00,2565.00,210.00,1470.00,4995.00,920.00,3295.00,780.00,670.00,100.00,435.00,135.00,2235.00,1360.00,875.00,0.00
"4080100.00",3635.00,3635.00,755.00,2875.00,0.00,3635.00,3615.00,15.00,0.00,3030.00,390.00,525.00,2110.00,1720.00,1605.00,20.00,50.00,20.00,0.00,0.00,3030.00,1875.00,1790.00,85.00,1150.00,3635.00,755.00,2365.00,510.00,170.00,0.00,120.00,45.00,1470.00,1235.00,235.00,0.00
"4080101.00",4220.00,4175.00,810.00,3370.00,40.00,4220.00,4125.00,95.00,0.00,3570.00,670.00,710.00,2190.00,2035.00,1830.00,55.00,60.00,60.00,0.00,30.00,3570.00,2215.00,2070.00,145.00,1350.00,4220.00,810.00,2795.00,610.00,610.00,105.00,400.00,105.00,1935.00,1190.00,745.00,0.00
"4080102.00",2790.00,2770.00,540.00,2230.00,15.00,2785.00,2745.00,40.00,0.00,2360.00,350.00,470.00,1540.00,1385.00,1185.00,45.00,30.00,105.00,0.00,0.00,2365.00,1535.00,1440.00,95.00,830.00,2785.00,540.00,1785.00,460.00,255.00,55.00,150.00,50.00,1270.00,960.00,310.00,0.00
"4080103.00",7335.00,7335.00,1660.00,5675.00,0.00,7335.00,7290.00,45.00,0.00,6000.00,960.00,840.00,4195.00,3545.00,3315.00,60.00,35.00,100.00,20.00,0.00,6000.00,3830.00,3670.00,155.00,2170.00,7335.00,1655.00,4590.00,1085.00,390.00,30.00,180.00,180.00,2995.00,2375.00,620.00,0.00
"4080104.00",7175.00,7160.00,1540.00,5620.00,0.00,7170.00,7115.00,50.00,0.00,5915.00,1090.00,1175.00,3650.00,3350.00,3000.00,175.00,60.00,65.00,0.00,40.00,5920.00,3825.00,3590.00,235.00,2090.00,7170.00,1550.00,4700.00,925.00,1000.00,180.00,690.00,130.00,2935.00,2245.00,690.00,0.00
"4080105.00",3195.00,3190.00,510.00,2680.00,0.00,3190.00,3190.00,0.00,0.00,2795.00,730.00,645.00,1420.00,1310.00,1045.00,120.00,30.00,95.00,0.00,0.00,2800.00,1505.00,1345.00,160.00,1295.00,3190.00,510.00,2060.00,620.00,910.00,170.00,580.00,155.00,1640.00,620.00,1025.00,0.00
"4080106.00",3270.00,3260.00,485.00,2770.00,0.00,3265.00,3240.00,20.00,0.00,2875.00,710.00,455.00,1710.00,1470.00,1325.00,35.00,35.00,45.00,0.00,0.00,2875.00,1595.00,1490.00,95.00,1280.00,3270.00,485.00,2115.00,670.00,690.00,140.00,370.00,185.00,1660.00,810.00,850.00,0.00
"4080107.02",3105.00,3100.00,435.00,2670.00,0.00,3105.00,3095.00,0.00,0.00,2815.00,475.00,620.00,1725.00,1450.00,1265.00,35.00,20.00,105.00,15.00,0.00,2810.00,1595.00,1485.00,110.00,1215.00,3105.00,435.00,1965.00,705.00,495.00,80.00,235.00,185.00,1460.00,960.00,495.00,0.00
"4080107.03",7360.00,7315.00,1385.00,5930.00,45.00,7360.00,7255.00,75.00,35.00,6220.00,1015.00,1295.00,3910.00,3585.00,3150.00,145.00,85.00,145.00,25.00,35.00,6225.00,3875.00,3680.00,190.00,2350.00,7360.00,1405.00,4945.00,1005.00,1090.00,125.00,700.00,265.00,3275.00,1990.00,1285.00,0.00
"4080107.04",985.00,985.00,180.00,805.00,0.00,990.00,985.00,0.00,0.00,835.00,155.00,110.00,570.00,455.00,430.00,0.00,0.00,0.00,0.00,0.00,835.00,520.00,475.00,40.00,315.00,985.00,180.00,645.00,160.00,90.00,0.00,50.00,35.00,405.00,280.00,120.00,0.00
"4080108.00",2045.00,2035.00,220.00,1815.00,0.00,2040.00,2020.00,15.00,0.00,1900.00,565.00,350.00,985.00,825.00,620.00,0.00,50.00,105.00,0.00,0.00,1900.00,925.00,840.00,85.00,970.00,2040.00,215.00,1325.00,500.00,760.00,110.00,470.00,180.00,1255.00,340.00,915.00,0.00
"4080109.00",2035.00,2035.00,255.00,1780.00,0.00,2035.00,2010.00,25.00,0.00,1820.00,510.00,385.00,930.00,870.00,725.00,45.00,35.00,60.00,0.00,0.00,1820.00,1025.00,875.00,150.00,800.00,2035.00,250.00,1365.00,415.00,640.00,80.00,435.00,120.00,1160.00,385.00,780.00,0.00
"4080110.00",5640.00,5640.00,1020.00,4615.00,0.00,5640.00,5580.00,60.00,0.00,4830.00,1070.00,980.00,2780.00,2350.00,2150.00,85.00,40.00,40.00,0.00,25.00,4830.00,2665.00,2440.00,225.00,2165.00,5640.00,1025.00,3620.00,995.00,1125.00,130.00,735.00,260.00,2565.00,1605.00,965.00,0.00
"4080111.02",3405.00,3400.00,580.00,2825.00,0.00,3405.00,3385.00,25.00,0.00,2950.00,475.00,480.00,1995.00,1610.00,1495.00,55.00,15.00,25.00,0.00,0.00,2950.00,1770.00,1660.00,115.00,1180.00,3405.00,575.00,2410.00,415.00,315.00,20.00,235.00,55.00,1460.00,1335.00,130.00,0.00
"4080120.01",3080.00,3085.00,765.00,2320.00,0.00,3080.00,3080.00,0.00,0.00,2430.00,450.00,285.00,1690.00,1450.00,1350.00,35.00,0.00,40.00,0.00,0.00,2425.00,1635.00,1505.00,130.00,790.00,3085.00,760.00,2010.00,305.00,260.00,50.00,165.00,45.00,1185.00,1040.00,145.00,0.00
"4080120.02",7770.00,7765.00,1665.00,6100.00,0.00,7770.00,7745.00,20.00,0.00,6380.00,1460.00,1305.00,3615.00,3725.00,3370.00,95.00,30.00,155.00,0.00,65.00,6375.00,4205.00,3845.00,355.00,2180.00,7770.00,1670.00,5255.00,845.00,970.00,175.00,605.00,190.00,3045.00,2565.00,480.00,0.00
"4080130.00",4235.00,4225.00,820.00,3405.00,0.00,4230.00,4200.00,35.00,0.00,3575.00,725.00,700.00,2155.00,1945.00,1675.00,65.00,80.00,75.00,0.00,50.00,3575.00,2110.00,2005.00,110.00,1460.00,4235.00,825.00,2770.00,635.00,710.00,145.00,445.00,120.00,1795.00,1215.00,580.00,0.00
"4080131.00",4075.00,4050.00,855.00,3190.00,25.00,4075.00,4030.00,40.00,0.00,3375.00,595.00,735.00,2045.00,2005.00,1740.00,65.00,85.00,90.00,0.00,35.00,3375.00,2195.00,2080.00,110.00,1180.00,4075.00,855.00,2700.00,520.00,435.00,115.00,215.00,100.00,1650.00,1200.00,450.00,0.00
"4080132.00",3425.00,3420.00,765.00,2655.00,0.00,3425.00,3395.00,30.00,0.00,2795.00,510.00,570.00,1715.00,1695.00,1500.00,85.00,50.00,35.00,0.00,20.00,2795.00,1910.00,1760.00,150.00,885.00,3425.00,765.00,2225.00,435.00,430.00,60.00,280.00,95.00,1385.00,1100.00,280.00,0.00
"4080133.00",3880.00,3865.00,785.00,3080.00,15.00,3885.00,3800.00,80.00,0.00,3235.00,640.00,580.00,2015.00,1870.00,1675.00,55.00,60.00,35.00,0.00,35.00,3235.00,2045.00,1920.00,125.00,1190.00,3880.00,795.00,2555.00,535.00,725.00,160.00,490.00,75.00,1655.00,1080.00,580.00,0.00
"4080140.00",4100.00,4090.00,730.00,3360.00,0.00,4100.00,4055.00,45.00,0.00,3520.00,635.00,660.00,2225.00,2020.00,1870.00,40.00,40.00,55.00,0.00,10.00,3520.00,2320.00,2120.00,200.00,1195.00,4100.00,730.00,2790.00,580.00,515.00,115.00,295.00,100.00,1735.00,1240.00,495.00,0.00
"4080150.00",5905.00,5860.00,1270.00,4595.00,45.00,5905.00,5825.00,70.00,0.00,4850.00,705.00,840.00,3310.00,3050.00,2810.00,95.00,20.00,60.00,0.00,55.00,4850.00,3310.00,3165.00,150.00,1540.00,5905.00,1285.00,3960.00,660.00,470.00,120.00,285.00,70.00,2385.00,2035.00,355.00,0.00
"4080160.00",6505.00,6485.00,1130.00,5350.00,20.00,6505.00,6475.00,30.00,0.00,5550.00,1425.00,910.00,3215.00,2905.00,2655.00,80.00,20.00,90.00,0.00,60.00,5550.00,3330.00,3030.00,295.00,2220.00,6505.00,1135.00,4265.00,1105.00,1165.00,215.00,655.00,300.00,2920.00,1875.00,1045.00,0.00
"4080161.00",2425.00,2425.00,465.00,1960.00,0.00,2430.00,2385.00,40.00,0.00,2045.00,410.00,495.00,1145.00,1320.00,1070.00,80.00,25.00,80.00,45.00,0.00,2050.00,1405.00,1330.00,70.00,645.00,2425.00,460.00,1745.00,220.00,215.00,60.00,115.00,40.00,1085.00,580.00,500.00,0.00
"4080162.00",6330.00,6320.00,1120.00,5190.00,0.00,6330.00,6280.00,45.00,0.00,5435.00,1385.00,945.00,3105.00,2995.00,2505.00,160.00,65.00,185.00,0.00,65.00,5440.00,3385.00,3105.00,280.00,2055.00,6325.00,1125.00,4220.00,990.00,950.00,120.00,565.00,270.00,2805.00,1665.00,1140.00,0.00
"4080163.00",2910.00,2895.00,450.00,2450.00,0.00,2910.00,2890.00,10.00,0.00,2575.00,575.00,535.00,1465.00,1395.00,1220.00,60.00,40.00,65.00,0.00,15.00,2570.00,1550.00,1445.00,105.00,1020.00,2910.00,450.00,1945.00,520.00,310.00,0.00,215.00,90.00,1250.00,930.00,320.00,0.00
"4080164.00",1945.00,1935.00,430.00,1505.00,0.00,1945.00,1915.00,30.00,0.00,1590.00,445.00,325.00,820.00,870.00,720.00,80.00,0.00,65.00,0.00,0.00,1590.00,1025.00,925.00,95.00,570.00,1945.00,430.00,1255.00,260.00,235.00,20.00,150.00,65.00,790.00,650.00,145.00,0.00
"4080166.00",400.00,395.00,40.00,355.00,0.00,400.00,395.00,0.00,0.00,365.00,30.00,115.00,220.00,185.00,140.00,25.00,0.00,20.00,0.00,0.00,365.00,235.00,190.00,50.00,125.00,400.00,40.00,285.00,75.00,70.00,10.00,40.00,20.00,180.00,170.00,0.00,0.00
"4080167.00",2650.00,2640.00,440.00,2205.00,0.00,2650.00,2625.00,25.00,0.00,2295.00,625.00,490.00,1175.00,1020.00,935.00,50.00,0.00,20.00,0.00,10.00,2295.00,1235.00,1075.00,155.00,1060.00,2650.00,440.00,1785.00,425.00,375.00,135.00,175.00,70.00,1125.00,955.00,165.00,0.00
"4080168.00",690.00,690.00,115.00,575.00,0.00,690.00,690.00,0.00,0.00,600.00,145.00,100.00,355.00,365.00,355.00,0.00,0.00,0.00,0.00,0.00,600.00,415.00,380.00,35.00,185.00,690.00,115.00,480.00,95.00,95.00,25.00,55.00,20.00,295.00,245.00,45.00,0.00
"4210000.00",746685.00,731450.00,134620.00,596830.00,15240.00,746690.00,710750.00,32875.00,3060.00,634200.00,96770.00,133815.00,403615.00,388095.00,296340.00,15885.00,43995.00,24045.00,4915.00,2910.00,634195.00,427300.00,408430.00,18870.00,206900.00,746685.00,137920.00,496835.00,111930.00,91755.00,13595.00,59055.00,19105.00,345890.00,206470.00,139415.00,0.00
"4210001.01",3870.00,3700.00,235.00,3465.00,170.00,3865.00,3500.00,270.00,100.00,3690.00,385.00,765.00,2540.00,1520.00,665.00,60.00,385.00,340.00,55.00,0.00,3695.00,1710.00,1590.00,120.00,1985.00,3870.00,245.00,2155.00,1465.00,685.00,30.00,420.00,240.00,2540.00,620.00,1915.00,0.00
"4210001.02",3005.00,2855.00,415.00,2435.00,155.00,3005.00,2695.00,250.00,60.00,2670.00,135.00,355.00,2175.00,1505.00,785.00,45.00,350.00,205.00,95.00,0.00,2670.00,1690.00,1610.00,85.00,980.00,3010.00,435.00,2060.00,510.00,320.00,0.00,260.00,50.00,1595.00,870.00,725.00,0.00
"4210002.00",1410.00,1350.00,175.00,1170.00,60.00,1405.00,1320.00,85.00,0.00,1240.00,385.00,295.00,560.00,685.00,460.00,25.00,80.00,75.00,45.00,0.00,1240.00,840.00,720.00,115.00,400.00,1410.00,200.00,980.00,225.00,365.00,20.00,270.00,75.00,790.00,320.00,465.00,0.00
"4210003.00",6910.00,6505.00,485.00,6020.00,405.00,6910.00,6225.00,525.00,155.00,6465.00,285.00,915.00,5265.00,3340.00,1555.00,80.00,825.00,650.00,180.00,45.00,6465.00,3685.00,3530.00,160.00,2780.00,6910.00,535.00,4535.00,1840.00,915.00,50.00,710.00,155.00,4200.00,1765.00,2430.00,0.00
"4210004.00",580.00,580.00,55.00,525.00,0.00,580.00,570.00,0.00,0.00,530.00,70.00,105.00,355.00,305.00,180.00,0.00,45.00,55.00,0.00,0.00,525.00,330.00,325.00,0.00,195.00,585.00,55.00,425.00,105.00,80.00,0.00,65.00,0.00,375.00,165.00,210.00,0.00
"4210005.00",3430.00,3280.00,270.00,3010.00,150.00,3430.00,3120.00,275.00,30.00,3175.00,190.00,455.00,2525.00,1645.00,655.00,35.00,310.00,540.00,50.00,50.00,3175.00,1880.00,1785.00,95.00,1300.00,3430.00,295.00,2315.00,815.00,420.00,20.00,345.00,55.00,2045.00,805.00,1240.00,0.00
"4210006.00",4765.00,4500.00,430.00,4070.00,265.00,4765.00,4200.00,480.00,85.00,4370.00,425.00,665.00,3285.00,2495.00,895.00,40.00,600.00,850.00,95.00,0.00,4370.00,2850.00,2705.00,150.00,1515.00,4765.00,495.00,3455.00,815.00,960.00,120.00,710.00,135.00,2895.00,990.00,1915.00,0.00
"4210007.00",2070.00,2030.00,220.00,1815.00,35.00,2070.00,1990.00,70.00,0.00,1875.00,400.00,590.00,885.00,970.00,400.00,70.00,240.00,210.00,40.00,0.00,1870.00,1115.00,1010.00,105.00,755.00,2070.00,220.00,1540.00,310.00,600.00,60.00,455.00,80.00,1295.00,290.00,1005.00,0.00
"4210009.00",2065.00,1925.00,70.00,1850.00,140.00,2060.00,1880.00,170.00,0.00,1950.00,540.00,350.00,1060.00,990.00,495.00,30.00,240.00,165.00,40.00,0.00,1955.00,1105.00,1020.00,85.00,845.00,2060.00,130.00,1515.00,420.00,695.00,55.00,475.00,165.00,1305.00,230.00,1080.00,0.00
"4210010.00",2585.00,2500.00,340.00,2155.00,85.00,2585.00,2440.00,125.00,20.00,2310.00,590.00,525.00,1195.00,1235.00,640.00,70.00,230.00,245.00,45.00,0.00,2310.00,1400.00,1310.00,90.00,905.00,2590.00,365.00,1790.00,435.00,920.00,135.00,570.00,210.00,1485.00,405.00,1080.00,0.00
"4210011.00",1705.00,1645.00,105.00,1545.00,65.00,1705.00,1600.00,65.00,40.00,1620.00,450.00,230.00,940.00,990.00,425.00,40.00,240.00,225.00,50.00,0.00,1620.00,1045.00,1005.00,45.00,575.00,1705.00,100.00,1325.00,280.00,520.00,45.00,350.00,135.00,1080.00,200.00,875.00,0.00
"4210012.00",2340.00,2185.00,170.00,2020.00,150.00,2340.00,2125.00,165.00,55.00,2150.00,500.00,460.00,1185.00,1140.00,470.00,25.00,150.00,355.00,40.00,0.00,2150.00,1365.00,1205.00,160.00,785.00,2340.00,215.00,1770.00,360.00,875.00,105.00,610.00,160.00,1430.00,325.00,1110.00,0.00
"4210013.00",1525.00,1485.00,180.00,1305.00,40.00,1525.00,1340.00,175.00,0.00,1365.00,225.00,195.00,945.00,980.00,420.00,0.00,200.00,280.00,45.00,0.00,1365.00,1045.00,1000.00,45.00,320.00,1525.00,180.00,1230.00,115.00,340.00,55.00,240.00,40.00,850.00,215.00,640.00,0.00
"4210014.00",2055.00,2010.00,215.00,1795.00,45.00,2055.00,1955.00,85.00,15.00,1855.00,150.00,305.00,1400.00,1230.00,325.00,15.00,260.00,560.00,50.00,0.00,1855.00,1385.00,1315.00,75.00,470.00,2055.00,215.00,1585.00,250.00,545.00,0.00,415.00,75.00,1315.00,295.00,1025.00,0.00
"4210015.00",3755.00,3645.00,260.00,3385.00,115.00,3760.00,3355.00,390.00,0.00,3535.00,245.00,680.00,2610.00,1390.00,585.00,35.00,230.00,480.00,30.00,30.00,3535.00,1600.00,1495.00,110.00,1935.00,3755.00,270.00,2070.00,1415.00,650.00,20.00,415.00,210.00,2565.00,650.00,1915.00,0.00
"4210016.00",2220.00,2010.00,155.00,1855.00,205.00,2220.00,1845.00,280.00,95.00,2090.00,140.00,305.00,1650.00,1185.00,440.00,25.00,185.00,475.00,55.00,0.00,2095.00,1355.00,1275.00,80.00,735.00,2220.00,170.00,1715.00,335.00,715.00,0.00,605.00,105.00,1535.00,345.00,1195.00,0.00
"4210017.00",60.00,55.00,0.00,50.00,0.00,60.00,45.00,15.00,0.00,55.00,0.00,0.00,50.00,20.00,0.00,0.00,0.00,15.00,0.00,0.00,55.00,30.00,35.00,0.00,20.00,,,,,,,,,40.00,35.00,0.00,0.00
"4210018.00",1175.00,1060.00,105.00,955.00,115.00,1175.00,1005.00,95.00,75.00,1080.00,45.00,150.00,890.00,680.00,170.00,15.00,150.00,270.00,70.00,0.00,1080.00,875.00,785.00,90.00,205.00,1175.00,105.00,1020.00,50.00,435.00,15.00,395.00,20.00,720.00,170.00,555.00,0.00
"4210019.00",2695.00,2475.00,210.00,2265.00,220.00,2690.00,2320.00,240.00,130.00,2475.00,135.00,355.00,1985.00,1660.00,420.00,30.00,400.00,750.00,35.00,0.00,2475.00,1990.00,1815.00,175.00,485.00,2690.00,230.00,2305.00,150.00,775.00,55.00,665.00,55.00,1755.00,440.00,1315.00,0.00
"4210020.00",2880.00,2730.00,210.00,2520.00,155.00,2880.00,2615.00,235.00,0.00,2690.00,415.00,290.00,1990.00,1710.00,535.00,45.00,510.00,535.00,60.00,0.00,2690.00,1905.00,1790.00,115.00,785.00,2880.00,230.00,2385.00,265.00,970.00,145.00,685.00,145.00,1960.00,480.00,1475.00,0.00
"4210021.00",1675.00,1610.00,145.00,1465.00,65.00,1675.00,1505.00,165.00,0.00,1525.00,185.00,325.00,1010.00,890.00,350.00,25.00,230.00,270.00,0.00,0.00,1525.00,1025.00,950.00,75.00,500.00,1675.00,150.00,1295.00,230.00,585.00,100.00,395.00,85.00,1095.00,240.00,855.00,0.00
"4210022.00",2205.00,2090.00,155.00,1935.00,120.00,2205.00,1980.00,190.00,35.00,2050.00,410.00,375.00,1260.00,1050.00,370.00,20.00,225.00,430.00,0.00,0.00,2050.00,1170.00,1075.00,90.00,880.00,2205.00,180.00,1635.00,395.00,920.00,80.00,615.00,225.00,1610.00,350.00,1260.00,0.00
"4210023.00",540.00,535.00,80.00,455.00,0.00,540.00,505.00,35.00,0.00,470.00,90.00,85.00,295.00,320.00,140.00,0.00,35.00,130.00,0.00,0.00,465.00,340.00,330.00,0.00,125.00,540.00,75.00,335.00,125.00,35.00,0.00,25.00,0.00,310.00,120.00,190.00,0.00
"4210024.00",855.00,795.00,25.00,775.00,60.00,860.00,775.00,55.00,30.00,820.00,20.00,115.00,680.00,575.00,250.00,0.00,75.00,210.00,20.00,0.00,820.00,650.00,630.00,20.00,165.00,860.00,35.00,745.00,65.00,140.00,0.00,120.00,0.00,630.00,335.00,295.00,0.00
"4210025.00",770.00,740.00,35.00,700.00,30.00,770.00,665.00,90.00,0.00,735.00,30.00,100.00,605.00,415.00,190.00,20.00,30.00,155.00,0.00,0.00,735.00,490.00,475.00,0.00,245.00,770.00,35.00,575.00,160.00,135.00,0.00,110.00,0.00,505.00,195.00,310.00,0.00
"4210026.00",4860.00,4725.00,585.00,4135.00,135.00,4860.00,4570.00,280.00,0.00,4335.00,1110.00,980.00,2245.00,2375.00,1385.00,90.00,595.00,245.00,55.00,0.00,4335.00,2665.00,2485.00,185.00,1665.00,4860.00,605.00,3295.00,960.00,1345.00,135.00,865.00,340.00,2850.00,540.00,2315.00,0.00
"4210027.00",1795.00,1745.00,155.00,1595.00,55.00,1795.00,1690.00,80.00,30.00,1650.00,175.00,340.00,1135.00,1005.00,465.00,35.00,205.00,155.00,150.00,0.00,1650.00,1080.00,1050.00,30.00,570.00,1795.00,165.00,1440.00,190.00,580.00,100.00,385.00,100.00,1040.00,235.00,805.00,0.00
"4210028.00",1675.00,1615.00,190.00,1420.00,60.00,1675.00,1560.00,110.00,0.00,1500.00,460.00,325.00,720.00,815.00,445.00,40.00,150.00,150.00,35.00,0.00,1505.00,845.00,835.00,0.00,650.00,1675.00,200.00,1220.00,250.00,635.00,110.00,405.00,120.00,1015.00,160.00,860.00,0.00
"4210029.00",2180.00,2125.00,345.00,1785.00,50.00,2180.00,2100.00,60.00,0.00,1880.00,480.00,365.00,1035.00,1010.00,435.00,75.00,245.00,215.00,35.00,0.00,1880.00,1125.00,1075.00,50.00,750.00,2175.00,345.00,1410.00,420.00,760.00,90.00,425.00,250.00,1325.00,235.00,1095.00,0.00
"4210030.00",3075.00,2920.00,355.00,2560.00,160.00,3075.00,2810.00,235.00,30.00,2710.00,515.00,500.00,1695.00,1495.00,745.00,25.00,360.00,295.00,60.00,10.00,2710.00,1710.00,1630.00,80.00,1000.00,3075.00,405.00,2140.00,530.00,825.00,105.00,560.00,160.00,1890.00,455.00,1430.00,0.00
"4210031.00",2530.00,2235.00,320.00,1915.00,300.00,2530.00,2160.00,370.00,0.00,2175.00,600.00,615.00,955.00,1090.00,675.00,65.00,250.00,60.00,40.00,0.00,2175.00,1180.00,1105.00,75.00,1000.00,2530.00,400.00,1755.00,380.00,960.00,115.00,695.00,145.00,1460.00,200.00,1260.00,0.00
"4210032.00",1115.00,1080.00,20.00,1055.00,40.00,1115.00,1030.00,80.00,0.00,1090.00,140.00,220.00,735.00,485.00,285.00,20.00,110.00,55.00,0.00,0.00,1095.00,530.00,505.00,25.00,560.00,1115.00,25.00,775.00,315.00,255.00,0.00,160.00,90.00,730.00,440.00,290.00,0.00
"4210033.01",3655.00,3280.00,355.00,2925.00,370.00,3650.00,3185.00,450.00,0.00,3225.00,770.00,835.00,1620.00,1640.00,870.00,110.00,420.00,140.00,95.00,0.00,3230.00,1830.00,1675.00,155.00,1400.00,3655.00,495.00,2380.00,775.00,1090.00,155.00,665.00,270.00,2190.00,245.00,1945.00,0.00
"4210033.02",3515.00,3420.00,355.00,3065.00,95.00,3515.00,3325.00,175.00,15.00,3195.00,770.00,695.00,1730.00,1765.00,1165.00,80.00,380.00,75.00,40.00,20.00,3190.00,1985.00,1865.00,120.00,1205.00,3515.00,370.00,2375.00,775.00,840.00,45.00,540.00,255.00,1965.00,540.00,1425.00,0.00
"4210034.00",4445.00,4300.00,455.00,3850.00,145.00,4440.00,4160.00,230.00,50.00,4055.00,915.00,1075.00,2070.00,2135.00,1335.00,80.00,530.00,135.00,35.00,0.00,4055.00,2370.00,2220.00,155.00,1685.00,4445.00,460.00,3045.00,935.00,1030.00,105.00,795.00,120.00,2550.00,450.00,2105.00,0.00
"4210035.00",1890.00,1810.00,200.00,1610.00,80.00,1890.00,1775.00,110.00,0.00,1760.00,350.00,375.00,1030.00,1035.00,440.00,25.00,340.00,150.00,85.00,0.00,1760.00,1095.00,1060.00,35.00,665.00,1885.00,215.00,1370.00,310.00,535.00,55.00,410.00,75.00,1135.00,295.00,840.00,0.00
"4210036.00",4925.00,4710.00,540.00,4175.00,210.00,4925.00,4590.00,260.00,70.00,4405.00,680.00,985.00,2735.00,2560.00,1345.00,80.00,690.00,335.00,95.00,15.00,4405.00,2830.00,2710.00,120.00,1580.00,4920.00,555.00,3650.00,715.00,1115.00,90.00,850.00,180.00,2840.00,625.00,2220.00,0.00
"4210037.00",3705.00,3495.00,430.00,3070.00,210.00,3705.00,3355.00,340.00,0.00,3295.00,845.00,860.00,1595.00,1695.00,950.00,60.00,425.00,180.00,30.00,50.00,3295.00,1950.00,1795.00,160.00,1345.00,3700.00,500.00,2605.00,600.00,1130.00,120.00,780.00,230.00,2175.00,390.00,1790.00,0.00
"4210038.01",3100.00,2830.00,570.00,2260.00,270.00,3100.00,2510.00,570.00,20.00,2530.00,765.00,675.00,1085.00,1155.00,765.00,60.00,250.00,35.00,0.00,0.00,2530.00,1355.00,1200.00,155.00,1175.00,3100.00,675.00,2020.00,410.00,1420.00,480.00,785.00,155.00,1465.00,210.00,1260.00,0.00
