"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37"
"5050039.00",2610.00,2495.00,240.00,2260.00,120.00,2615.00,2110.00,475.00,30.00,2410.00,435.00,335.00,1640.00,1640.00,415.00,50.00,405.00,540.00,145.00,80.00,2410.00,1820.00,1700.00,120.00,590.00,2615.00,240.00,2145.00,235.00,475.00,35.00,390.00,50.00,1410.00,355.00,1055.00,0.00
"5050040.00",3480.00,3235.00,255.00,2975.00,255.00,3480.00,2700.00,760.00,20.00,3260.00,225.00,460.00,2580.00,2345.00,550.00,45.00,485.00,1145.00,110.00,0.00,3260.00,2625.00,2455.00,170.00,640.00,3485.00,260.00,2985.00,240.00,505.00,15.00,470.00,15.00,2060.00,540.00,1515.00,0.00
"5050041.00",3780.00,3490.00,435.00,3045.00,300.00,3785.00,2695.00,1050.00,45.00,3365.00,695.00,695.00,1985.00,1975.00,590.00,70.00,670.00,470.00,175.00,0.00,3370.00,2295.00,2110.00,190.00,1075.00,3785.00,480.00,2895.00,410.00,1035.00,160.00,780.00,95.00,2055.00,670.00,1385.00,0.00
"5050042.00",4045.00,3295.00,500.00,2795.00,750.00,4045.00,2225.00,1655.00,165.00,3610.00,895.00,1070.00,1645.00,1810.00,475.00,35.00,675.00,450.00,135.00,40.00,3610.00,2160.00,1905.00,255.00,1450.00,4045.00,605.00,2745.00,690.00,1255.00,190.00,745.00,325.00,2185.00,245.00,1940.00,0.00
"5050043.00",3965.00,3790.00,585.00,3210.00,175.00,3970.00,3240.00,690.00,40.00,3455.00,325.00,685.00,2445.00,2455.00,915.00,70.00,750.00,440.00,255.00,20.00,3455.00,2735.00,2565.00,170.00,715.00,3965.00,590.00,3145.00,230.00,700.00,105.00,565.00,0.00,2100.00,865.00,1235.00,0.00
"5050044.00",2555.00,2475.00,625.00,1850.00,80.00,2550.00,2235.00,320.00,0.00,2035.00,190.00,245.00,1605.00,1250.00,710.00,90.00,205.00,140.00,90.00,0.00,2040.00,1460.00,1400.00,65.00,575.00,2555.00,665.00,1685.00,205.00,110.00,0.00,95.00,0.00,970.00,820.00,150.00,0.00
"5050045.00",7980.00,7710.00,1210.00,6500.00,270.00,7980.00,6305.00,1615.00,55.00,6925.00,645.00,1115.00,5165.00,4005.00,1925.00,165.00,1280.00,395.00,185.00,50.00,6925.00,4860.00,4490.00,365.00,2070.00,7980.00,1230.00,5580.00,1165.00,830.00,125.00,630.00,75.00,4050.00,2365.00,1680.00,0.00
"5050046.00",4685.00,4445.00,515.00,3935.00,240.00,4680.00,3360.00,1300.00,20.00,4175.00,670.00,945.00,2565.00,2310.00,920.00,80.00,685.00,415.00,155.00,60.00,4175.00,2630.00,2370.00,255.00,1550.00,4685.00,550.00,3420.00,710.00,1255.00,215.00,790.00,250.00,2855.00,830.00,2020.00,0.00
"5050047.00",375.00,325.00,20.00,310.00,45.00,370.00,250.00,100.00,0.00,360.00,0.00,40.00,305.00,235.00,85.00,0.00,55.00,90.00,0.00,0.00,360.00,310.00,270.00,35.00,55.00,375.00,15.00,335.00,20.00,45.00,0.00,40.00,0.00,250.00,130.00,120.00,0.00
"5050048.00",4090.00,3745.00,225.00,3515.00,345.00,4090.00,2790.00,1185.00,110.00,3850.00,180.00,475.00,3200.00,2580.00,590.00,50.00,555.00,1275.00,40.00,70.00,3850.00,2890.00,2695.00,190.00,965.00,4085.00,250.00,3230.00,605.00,440.00,35.00,375.00,30.00,2730.00,1265.00,1460.00,0.00
"5050049.00",2955.00,2790.00,170.00,2615.00,170.00,2955.00,2390.00,535.00,25.00,2800.00,120.00,400.00,2280.00,1790.00,490.00,70.00,305.00,805.00,105.00,15.00,2800.00,2000.00,1895.00,105.00,800.00,2950.00,185.00,2170.00,600.00,320.00,0.00,275.00,45.00,1885.00,555.00,1330.00,0.00
"5050050.00",550.00,445.00,0.00,440.00,115.00,550.00,360.00,110.00,85.00,535.00,0.00,45.00,475.00,405.00,80.00,0.00,85.00,210.00,25.00,0.00,530.00,435.00,410.00,25.00,95.00,555.00,0.00,495.00,35.00,70.00,0.00,70.00,0.00,325.00,30.00,295.00,0.00
"5050051.00",4540.00,4260.00,370.00,3895.00,275.00,4540.00,3605.00,850.00,85.00,4225.00,225.00,980.00,3015.00,2720.00,555.00,110.00,830.00,950.00,240.00,40.00,4225.00,3130.00,2845.00,285.00,1090.00,4540.00,380.00,3730.00,435.00,1140.00,45.00,1065.00,30.00,2550.00,570.00,1975.00,0.00
"5050052.00",4630.00,4280.00,370.00,3910.00,350.00,4630.00,3685.00,880.00,65.00,4230.00,235.00,835.00,3155.00,2375.00,725.00,115.00,525.00,765.00,205.00,30.00,4230.00,2830.00,2575.00,260.00,1395.00,4625.00,465.00,3285.00,885.00,915.00,100.00,750.00,60.00,2645.00,735.00,1915.00,0.00
"5050053.00",3265.00,2895.00,275.00,2620.00,365.00,3265.00,2210.00,985.00,75.00,3005.00,445.00,575.00,1985.00,1795.00,440.00,55.00,695.00,465.00,125.00,0.00,3005.00,2035.00,1910.00,125.00,965.00,3265.00,350.00,2480.00,440.00,975.00,150.00,635.00,190.00,2165.00,505.00,1650.00,0.00
"5050054.00",2415.00,2215.00,90.00,2125.00,195.00,2410.00,1755.00,575.00,80.00,2300.00,145.00,465.00,1695.00,1410.00,455.00,30.00,305.00,580.00,35.00,0.00,2305.00,1625.00,1485.00,145.00,680.00,2410.00,130.00,1980.00,300.00,530.00,75.00,445.00,0.00,1610.00,570.00,1050.00,0.00
"5050055.00",1775.00,1720.00,50.00,1675.00,60.00,1780.00,1480.00,265.00,0.00,1735.00,85.00,425.00,1225.00,1160.00,280.00,75.00,185.00,560.00,40.00,0.00,1735.00,1310.00,1200.00,110.00,425.00,1775.00,45.00,1495.00,240.00,295.00,0.00,275.00,0.00,1135.00,400.00,740.00,0.00
"5050056.00",3515.00,3295.00,510.00,2785.00,220.00,3520.00,2490.00,985.00,40.00,3015.00,475.00,680.00,1860.00,1820.00,540.00,35.00,510.00,640.00,95.00,0.00,3015.00,2135.00,1915.00,220.00,880.00,3515.00,570.00,2615.00,335.00,965.00,190.00,725.00,45.00,1840.00,410.00,1430.00,0.00
"5050057.00",1395.00,1305.00,180.00,1130.00,90.00,1390.00,1115.00,270.00,15.00,1220.00,65.00,210.00,945.00,800.00,300.00,55.00,245.00,140.00,60.00,0.00,1220.00,905.00,885.00,25.00,320.00,1395.00,210.00,1030.00,155.00,135.00,15.00,105.00,0.00,675.00,280.00,395.00,0.00
"5050058.00",3420.00,3190.00,410.00,2785.00,225.00,3420.00,2525.00,790.00,100.00,3050.00,180.00,440.00,2430.00,1635.00,780.00,115.00,320.00,225.00,155.00,30.00,3050.00,1920.00,1785.00,140.00,1130.00,3420.00,455.00,2190.00,775.00,385.00,80.00,245.00,65.00,1735.00,880.00,855.00,0.00
"5050059.00",3335.00,2975.00,600.00,2380.00,355.00,3335.00,2520.00,795.00,25.00,2805.00,360.00,455.00,1985.00,1675.00,845.00,170.00,510.00,50.00,90.00,0.00,2805.00,1950.00,1875.00,75.00,855.00,3335.00,645.00,2375.00,315.00,465.00,170.00,285.00,0.00,1450.00,955.00,495.00,0.00
"5050060.00",4370.00,4035.00,425.00,3610.00,335.00,4365.00,3315.00,950.00,110.00,4005.00,690.00,1140.00,2170.00,1775.00,890.00,105.00,520.00,130.00,90.00,40.00,4000.00,2020.00,1850.00,170.00,1980.00,4370.00,440.00,2610.00,1315.00,935.00,180.00,530.00,225.00,2640.00,1070.00,1570.00,0.00
"5050061.00",5140.00,4870.00,795.00,4075.00,270.00,5140.00,3940.00,1185.00,20.00,4445.00,1440.00,1380.00,1625.00,2300.00,1140.00,170.00,625.00,285.00,15.00,60.00,4445.00,2625.00,2435.00,190.00,1820.00,5140.00,855.00,3355.00,930.00,1030.00,255.00,615.00,160.00,2305.00,995.00,1315.00,0.00
"5050062.01",5540.00,5120.00,920.00,4205.00,415.00,5535.00,3720.00,1765.00,55.00,4710.00,575.00,1350.00,2785.00,2435.00,1410.00,170.00,610.00,180.00,55.00,0.00,4705.00,2780.00,2580.00,200.00,1930.00,5535.00,970.00,3450.00,1120.00,795.00,190.00,530.00,80.00,2425.00,1560.00,865.00,0.00
"5050062.02",1475.00,1310.00,240.00,1065.00,170.00,1475.00,940.00,520.00,20.00,1225.00,305.00,275.00,650.00,635.00,355.00,20.00,180.00,70.00,0.00,0.00,1225.00,750.00,660.00,85.00,475.00,1475.00,285.00,970.00,215.00,500.00,145.00,305.00,50.00,740.00,160.00,585.00,0.00
"5050100.00",3130.00,2555.00,280.00,2275.00,575.00,3130.00,2150.00,900.00,85.00,2725.00,735.00,655.00,1335.00,1490.00,670.00,65.00,540.00,150.00,65.00,0.00,2725.00,1830.00,1525.00,305.00,890.00,3130.00,440.00,2370.00,325.00,1100.00,205.00,810.00,90.00,1650.00,210.00,1440.00,0.00
"5050101.00",2860.00,2615.00,260.00,2355.00,245.00,2860.00,2170.00,640.00,55.00,2625.00,465.00,605.00,1555.00,1470.00,700.00,0.00,445.00,255.00,50.00,0.00,2620.00,1640.00,1515.00,120.00,985.00,2860.00,285.00,1955.00,620.00,425.00,55.00,335.00,35.00,1735.00,750.00,985.00,0.00
"5050102.00",3135.00,2895.00,215.00,2680.00,240.00,3135.00,2635.00,380.00,125.00,2915.00,800.00,850.00,1265.00,1470.00,740.00,90.00,375.00,200.00,65.00,0.00,2915.00,1720.00,1525.00,195.00,1195.00,3135.00,265.00,2115.00,755.00,635.00,70.00,390.00,175.00,1890.00,550.00,1340.00,0.00
"5050103.00",4040.00,3610.00,450.00,3160.00,430.00,4045.00,3310.00,705.00,25.00,3665.00,690.00,1150.00,1825.00,2020.00,995.00,75.00,665.00,150.00,125.00,0.00,3670.00,2420.00,2140.00,280.00,1250.00,4045.00,505.00,3045.00,495.00,1115.00,165.00,885.00,60.00,2140.00,895.00,1240.00,0.00
"5050104.00",2850.00,2580.00,200.00,2385.00,265.00,2850.00,2140.00,675.00,40.00,2610.00,405.00,595.00,1610.00,1570.00,665.00,145.00,405.00,210.00,110.00,30.00,2610.00,1770.00,1645.00,130.00,835.00,2850.00,260.00,2205.00,390.00,565.00,60.00,485.00,20.00,1590.00,735.00,855.00,0.00
"5050110.00",2055.00,1835.00,460.00,1370.00,220.00,2050.00,1485.00,440.00,125.00,1685.00,140.00,190.00,1350.00,710.00,540.00,30.00,75.00,15.00,30.00,20.00,1680.00,945.00,860.00,85.00,735.00,2050.00,510.00,1200.00,345.00,55.00,0.00,30.00,0.00,665.00,645.00,0.00,0.00
"5050120.01",1345.00,1310.00,310.00,1005.00,30.00,1345.00,930.00,405.00,0.00,1070.00,85.00,100.00,880.00,470.00,340.00,50.00,30.00,15.00,25.00,10.00,1070.00,565.00,545.00,20.00,510.00,1345.00,305.00,685.00,350.00,80.00,30.00,45.00,0.00,445.00,445.00,0.00,0.00
"5050120.02",3870.00,3715.00,610.00,3110.00,155.00,3870.00,2935.00,890.00,45.00,3375.00,440.00,705.00,2225.00,1670.00,930.00,95.00,515.00,55.00,65.00,0.00,3375.00,1890.00,1780.00,110.00,1485.00,3870.00,640.00,2290.00,940.00,190.00,70.00,115.00,0.00,1585.00,1365.00,220.00,0.00
"5050120.03",5100.00,4720.00,940.00,3780.00,380.00,5100.00,3740.00,1300.00,60.00,4305.00,525.00,840.00,2940.00,2325.00,1420.00,130.00,550.00,90.00,95.00,35.00,4300.00,2645.00,2525.00,125.00,1655.00,5100.00,1040.00,2945.00,1115.00,365.00,115.00,230.00,20.00,2050.00,1545.00,505.00,0.00
"5050121.01",4335.00,4050.00,730.00,3315.00,285.00,4335.00,3200.00,1090.00,45.00,3730.00,585.00,780.00,2360.00,2080.00,1210.00,140.00,550.00,140.00,35.00,10.00,3725.00,2290.00,2160.00,130.00,1435.00,4335.00,775.00,2755.00,805.00,460.00,105.00,340.00,20.00,1820.00,1505.00,320.00,0.00
"5050121.02",2915.00,2530.00,305.00,2225.00,385.00,2915.00,1950.00,955.00,15.00,2585.00,425.00,790.00,1375.00,1605.00,775.00,60.00,710.00,25.00,30.00,0.00,2585.00,1860.00,1660.00,200.00,725.00,2915.00,450.00,2140.00,325.00,440.00,125.00,275.00,45.00,1370.00,880.00,485.00,0.00
"5050122.01",3770.00,3045.00,760.00,2290.00,720.00,3770.00,2060.00,1515.00,190.00,3140.00,830.00,805.00,1505.00,1505.00,680.00,125.00,505.00,120.00,30.00,50.00,3140.00,1790.00,1590.00,205.00,1350.00,3770.00,870.00,2580.00,320.00,1075.00,340.00,705.00,30.00,1335.00,465.00,865.00,0.00
"5050122.02",6505.00,6155.00,1350.00,4800.00,345.00,6500.00,4760.00,1710.00,35.00,5440.00,1005.00,1735.00,2700.00,3310.00,1855.00,255.00,810.00,325.00,35.00,35.00,5440.00,3760.00,3485.00,275.00,1680.00,6500.00,1415.00,4395.00,690.00,735.00,245.00,475.00,20.00,2410.00,1755.00,650.00,0.00
"5050122.03",4685.00,4405.00,685.00,3720.00,280.00,4685.00,3415.00,1245.00,15.00,4080.00,645.00,1085.00,2350.00,2325.00,1420.00,100.00,625.00,135.00,45.00,0.00,4080.00,2595.00,2405.00,190.00,1485.00,4685.00,730.00,3285.00,670.00,615.00,130.00,425.00,60.00,2070.00,1485.00,585.00,0.00
"5050123.01",5335.00,4590.00,1115.00,3480.00,740.00,5335.00,3330.00,1835.00,175.00,4295.00,750.00,1170.00,2375.00,2145.00,1220.00,115.00,595.00,165.00,45.00,0.00,4300.00,2655.00,2385.00,270.00,1640.00,5335.00,1260.00,3450.00,620.00,1065.00,455.00,595.00,20.00,2085.00,995.00,1090.00,0.00
"5050123.02",8645.00,8175.00,2050.00,6125.00,465.00,8645.00,6015.00,2530.00,105.00,6980.00,985.00,1940.00,4060.00,4395.00,2930.00,340.00,960.00,80.00,35.00,45.00,6980.00,5090.00,4660.00,430.00,1895.00,8650.00,2125.00,5750.00,775.00,790.00,265.00,515.00,20.00,3000.00,2445.00,560.00,0.00
"5050124.01",3235.00,3090.00,585.00,2500.00,150.00,3235.00,2695.00,475.00,70.00,2755.00,290.00,740.00,1725.00,1515.00,875.00,90.00,440.00,85.00,20.00,0.00,2755.00,1775.00,1650.00,125.00,980.00,3235.00,615.00,2140.00,485.00,320.00,70.00,230.00,0.00,1260.00,875.00,385.00,0.00
"5050124.02",3850.00,3785.00,700.00,3080.00,70.00,3855.00,3240.00,600.00,0.00,3315.00,380.00,875.00,2050.00,2150.00,1315.00,100.00,630.00,70.00,0.00,25.00,3310.00,2350.00,2275.00,75.00,965.00,3850.00,705.00,2685.00,465.00,95.00,25.00,55.00,0.00,1670.00,1445.00,220.00,0.00
"5050124.03",4605.00,4500.00,815.00,3685.00,105.00,4610.00,3785.00,800.00,25.00,3940.00,360.00,940.00,2635.00,2280.00,1405.00,110.00,690.00,25.00,20.00,25.00,3935.00,2645.00,2475.00,170.00,1290.00,4610.00,840.00,3120.00,650.00,185.00,70.00,115.00,0.00,1705.00,1585.00,125.00,0.00
"5050124.04",3085.00,2930.00,545.00,2390.00,155.00,3085.00,2580.00,500.00,0.00,2615.00,250.00,800.00,1560.00,1565.00,1000.00,70.00,440.00,40.00,0.00,15.00,2615.00,1860.00,1690.00,170.00,755.00,3090.00,615.00,2070.00,405.00,350.00,90.00,155.00,105.00,1130.00,975.00,155.00,0.00
"5050125.01",4775.00,4675.00,1005.00,3670.00,100.00,4775.00,3890.00,875.00,0.00,3945.00,485.00,865.00,2600.00,1945.00,1280.00,110.00,485.00,30.00,25.00,15.00,3945.00,2270.00,2105.00,160.00,1675.00,4775.00,1010.00,2735.00,1030.00,430.00,135.00,250.00,45.00,1795.00,1415.00,380.00,0.00
"5050125.02",3325.00,2990.00,700.00,2285.00,340.00,3330.00,2540.00,780.00,0.00,2725.00,375.00,795.00,1555.00,1820.00,1100.00,100.00,570.00,35.00,0.00,0.00,2725.00,2035.00,1880.00,160.00,690.00,3325.00,755.00,2305.00,265.00,270.00,135.00,120.00,0.00,1305.00,955.00,355.00,0.00
"5050125.04",4005.00,3880.00,780.00,3100.00,125.00,4005.00,3340.00,630.00,35.00,3375.00,285.00,685.00,2410.00,2045.00,1355.00,125.00,495.00,25.00,30.00,0.00,3375.00,2340.00,2175.00,170.00,1030.00,4010.00,830.00,2815.00,365.00,75.00,0.00,50.00,0.00,1310.00,1305.00,0.00,0.00
"5050125.05",5085.00,5055.00,1075.00,3980.00,30.00,5080.00,4405.00,675.00,0.00,4315.00,520.00,1105.00,2685.00,2700.00,1690.00,155.00,705.00,90.00,20.00,40.00,4315.00,3040.00,2890.00,150.00,1275.00,5080.00,1075.00,3485.00,525.00,130.00,20.00,100.00,0.00,1815.00,1705.00,110.00,0.00
"5050125.06",7315.00,6935.00,1905.00,5030.00,375.00,7315.00,5495.00,1760.00,60.00,5735.00,750.00,1320.00,3670.00,3720.00,2595.00,335.00,685.00,50.00,20.00,25.00,5735.00,4305.00,3995.00,305.00,1430.00,7315.00,2005.00,4795.00,515.00,395.00,130.00,250.00,0.00,2330.00,2205.00,125.00,0.00
"5050125.07",4505.00,4210.00,860.00,3345.00,300.00,4505.00,3520.00,895.00,85.00,3740.00,375.00,860.00,2510.00,2305.00,1410.00,160.00,595.00,120.00,30.00,0.00,3740.00,2725.00,2500.00,225.00,1015.00,4505.00,945.00,3170.00,385.00,405.00,115.00,280.00,15.00,1605.00,1195.00,410.00,0.00
"5050125.08",5070.00,4995.00,1090.00,3910.00,75.00,5070.00,4095.00,965.00,0.00,4260.00,565.00,1185.00,2505.00,2745.00,1750.00,240.00,610.00,105.00,0.00,40.00,4260.00,3190.00,2935.00,255.00,1070.00,5065.00,1090.00,3555.00,420.00,285.00,95.00,165.00,0.00,1815.00,1625.00,185.00,0.00
"5050125.09",3505.00,3360.00,705.00,2660.00,140.00,3505.00,2665.00,830.00,0.00,2880.00,270.00,730.00,1885.00,1985.00,1390.00,95.00,455.00,25.00,15.00,0.00,2880.00,2155.00,2055.00,100.00,725.00,3505.00,730.00,2440.00,330.00,215.00,40.00,160.00,10.00,1375.00,1090.00,285.00,0.00
"5050126.03",4470.00,4240.00,1350.00,2895.00,230.00,4475.00,3155.00,1295.00,25.00,3260.00,345.00,670.00,2250.00,2285.00,1680.00,110.00,385.00,55.00,25.00,0.00,3260.00,2685.00,2545.00,140.00,575.00,4475.00,1375.00,2920.00,175.00,320.00,95.00,215.00,0.00,1430.00,1335.00,95.00,0.00
"5050126.04",3410.00,3335.00,600.00,2735.00,80.00,3410.00,2940.00,435.00,35.00,2905.00,515.00,900.00,1485.00,1580.00,1370.00,100.00,55.00,0.00,20.00,15.00,2905.00,1880.00,1775.00,105.00,1025.00,3410.00,620.00,2175.00,620.00,270.00,45.00,215.00,0.00,1340.00,1205.00,140.00,0.00
"5050126.05",6025.00,5855.00,1905.00,3955.00,170.00,6025.00,4865.00,1140.00,20.00,4305.00,325.00,785.00,3195.00,3045.00,2350.00,220.00,390.00,40.00,20.00,15.00,4310.00,3420.00,3280.00,140.00,885.00,6030.00,1920.00,3735.00,375.00,205.00,60.00,135.00,0.00,1990.00,1930.00,55.00,0.00
"5050126.06",4875.00,4540.00,1395.00,3145.00,330.00,4875.00,3600.00,1150.00,120.00,3580.00,235.00,665.00,2680.00,2520.00,1915.00,230.00,325.00,25.00,0.00,0.00,3575.00,2835.00,2700.00,135.00,740.00,4875.00,1415.00,3125.00,335.00,185.00,45.00,135.00,0.00,1770.00,1705.00,70.00,0.00
"5050127.00",3845.00,3545.00,750.00,2795.00,300.00,3845.00,2855.00,940.00,50.00,3160.00,470.00,915.00,1780.00,2075.00,1215.00,130.00,585.00,95.00,30.00,20.00,3160.00,2335.00,2225.00,110.00,825.00,3845.00,895.00,2690.00,260.00,560.00,180.00,365.00,0.00,1465.00,635.00,825.00,0.00
"5050130.01",3615.00,3510.00,550.00,2960.00,105.00,3615.00,2745.00,860.00,0.00,3185.00,295.00,600.00,2290.00,1670.00,1350.00,85.00,180.00,40.00,0.00,0.00,3185.00,1915.00,1815.00,100.00,1270.00,3615.00,565.00,2220.00,825.00,145.00,30.00,100.00,0.00,1400.00,1325.00,70.00,0.00
"5050130.02",4380.00,4150.00,735.00,3410.00,235.00,4380.00,3270.00,1095.00,15.00,3795.00,535.00,1080.00,2170.00,2280.00,1380.00,140.00,615.00,100.00,30.00,20.00,3795.00,2600.00,2395.00,205.00,1190.00,4380.00,750.00,3070.00,560.00,240.00,55.00,165.00,0.00,1735.00,1245.00,495.00,0.00
"5050131.01",5345.00,4985.00,795.00,4185.00,365.00,5345.00,3730.00,1520.00,95.00,4695.00,545.00,1255.00,2900.00,2385.00,1360.00,140.00,575.00,220.00,70.00,15.00,4695.00,2735.00,2515.00,220.00,1960.00,5350.00,810.00,3225.00,1305.00,570.00,100.00,370.00,105.00,2430.00,1565.00,865.00,0.00
"5050131.02",4695.00,4055.00,570.00,3485.00,640.00,4690.00,3005.00,1420.00,270.00,4195.00,575.00,1160.00,2465.00,2235.00,1285.00,150.00,570.00,110.00,85.00,40.00,4200.00,2595.00,2345.00,250.00,1600.00,4695.00,650.00,3330.00,710.00,745.00,105.00,615.00,20.00,1935.00,1130.00,805.00,0.00
"5050132.00",6070.00,4875.00,825.00,4050.00,1200.00,6070.00,3720.00,1825.00,530.00,5195.00,605.00,1310.00,3275.00,2780.00,1610.00,145.00,800.00,125.00,75.00,25.00,5200.00,3180.00,2915.00,270.00,2020.00,6075.00,1080.00,4070.00,920.00,1235.00,295.00,900.00,40.00,2455.00,1215.00,1245.00,0.00
"5050133.00",4710.00,4390.00,650.00,3735.00,325.00,4715.00,3695.00,840.00,175.00,4195.00,490.00,1115.00,2590.00,2370.00,1365.00,185.00,580.00,125.00,75.00,30.00,4195.00,2680.00,2480.00,200.00,1515.00,4710.00,670.00,3200.00,845.00,610.00,75.00,505.00,35.00,1945.00,1275.00,665.00,0.00
"5050134.00",3720.00,3510.00,720.00,2795.00,210.00,3720.00,2705.00,995.00,0.00,3130.00,570.00,865.00,1690.00,1730.00,1185.00,105.00,290.00,80.00,50.00,25.00,3130.00,1910.00,1835.00,75.00,1215.00,3720.00,725.00,2305.00,690.00,390.00,85.00,300.00,10.00,1415.00,1155.00,265.00,0.00
"5050135.01",6585.00,6295.00,1270.00,5025.00,295.00,6585.00,4765.00,1775.00,50.00,5540.00,760.00,1125.00,3645.00,3250.00,2355.00,235.00,510.00,30.00,50.00,60.00,5535.00,3690.00,3430.00,260.00,1845.00,6585.00,1355.00,4430.00,805.00,370.00,125.00,220.00,25.00,2365.00,1425.00,940.00,0.00
"5050135.02",4805.00,4700.00,845.00,3855.00,105.00,4805.00,3610.00,1190.00,0.00,4115.00,365.00,880.00,2865.00,2320.00,1490.00,170.00,500.00,120.00,20.00,20.00,4110.00,2665.00,2510.00,155.00,1445.00,4810.00,865.00,3035.00,915.00,275.00,95.00,170.00,0.00,1905.00,1605.00,295.00,0.00
"5050135.03",1950.00,1820.00,315.00,1500.00,125.00,1945.00,1575.00,340.00,30.00,1670.00,245.00,430.00,985.00,850.00,520.00,60.00,245.00,0.00,0.00,0.00,1670.00,990.00,925.00,65.00,675.00,1945.00,340.00,1185.00,425.00,190.00,70.00,95.00,20.00,760.00,575.00,185.00,0.00
"5050136.01",4320.00,4135.00,720.00,3415.00,185.00,4320.00,3510.00,805.00,0.00,3725.00,480.00,875.00,2375.00,1965.00,1335.00,170.00,310.00,110.00,20.00,15.00,3730.00,2320.00,2110.00,205.00,1405.00,4320.00,755.00,2710.00,855.00,170.00,60.00,95.00,0.00,1745.00,1535.00,210.00,0.00
"5050136.02",4565.00,4425.00,800.00,3620.00,145.00,4565.00,3540.00,1020.00,0.00,3865.00,635.00,1095.00,2135.00,2475.00,1615.00,220.00,510.00,115.00,15.00,0.00,3865.00,2775.00,2600.00,170.00,1090.00,4570.00,840.00,3285.00,445.00,560.00,150.00,370.00,35.00,2005.00,1585.00,420.00,0.00
"5050137.02",3025.00,2925.00,480.00,2440.00,100.00,3020.00,2370.00,635.00,0.00,2615.00,220.00,555.00,1840.00,1600.00,980.00,125.00,360.00,55.00,50.00,25.00,2615.00,1810.00,1695.00,115.00,805.00,3020.00,485.00,1920.00,615.00,165.00,0.00,140.00,15.00,1390.00,1180.00,210.00,0.00
"5050137.03",1715.00,1690.00,390.00,1300.00,20.00,1710.00,1365.00,345.00,0.00,1355.00,70.00,250.00,1040.00,655.00,500.00,40.00,40.00,25.00,45.00,0.00,1360.00,815.00,785.00,35.00,540.00,1710.00,390.00,875.00,445.00,80.00,25.00,55.00,0.00,630.00,630.00,0.00,0.00
"5050137.04",2000.00,1870.00,295.00,1575.00,135.00,2005.00,1590.00,365.00,45.00,1760.00,190.00,335.00,1235.00,1105.00,670.00,105.00,240.00,45.00,40.00,0.00,1760.00,1230.00,1140.00,80.00,540.00,2000.00,335.00,1330.00,330.00,145.00,35.00,100.00,0.00,815.00,570.00,245.00,0.00
"5050137.05",7195.00,6655.00,1490.00,5165.00,540.00,7195.00,4655.00,2380.00,160.00,5980.00,645.00,1025.00,4305.00,3560.00,2245.00,215.00,935.00,100.00,40.00,25.00,5980.00,4270.00,3930.00,340.00,1710.00,7200.00,1590.00,4840.00,760.00,620.00,185.00,410.00,25.00,2680.00,2120.00,565.00,0.00
"5050138.00",7635.00,5755.00,1570.00,4185.00,1875.00,7635.00,3645.00,3490.00,500.00,5960.00,905.00,1545.00,3500.00,3095.00,1330.00,160.00,1365.00,200.00,30.00,0.00,5960.00,3685.00,3245.00,440.00,2280.00,7630.00,2005.00,4815.00,810.00,2305.00,925.00,1305.00,75.00,2870.00,480.00,2385.00,0.00
"5050139.00",3815.00,3690.00,620.00,3065.00,125.00,3815.00,2900.00,910.00,15.00,3295.00,220.00,700.00,2370.00,1800.00,1180.00,175.00,325.00,55.00,55.00,20.00,3295.00,2100.00,1975.00,125.00,1195.00,3815.00,625.00,2390.00,805.00,210.00,55.00,155.00,0.00,1535.00,1325.00,210.00,0.00
"5050140.03",2665.00,2550.00,510.00,2045.00,115.00,2665.00,2180.00,475.00,0.00,2265.00,265.00,685.00,1305.00,1405.00,975.00,110.00,275.00,0.00,0.00,25.00,2265.00,1595.00,1475.00,120.00,665.00,2665.00,540.00,1815.00,310.00,130.00,45.00,75.00,0.00,995.00,950.00,40.00,0.00
"5050140.04",5480.00,5430.00,1280.00,4150.00,50.00,5480.00,4785.00,695.00,0.00,4540.00,495.00,1220.00,2825.00,3150.00,2420.00,195.00,450.00,30.00,0.00,40.00,4540.00,3505.00,3320.00,185.00,1035.00,5480.00,1295.00,3960.00,230.00,275.00,85.00,170.00,20.00,1745.00,1705.00,40.00,0.00
"5050140.05",4780.00,4635.00,1170.00,3460.00,150.00,4780.00,3945.00,780.00,55.00,3875.00,510.00,960.00,2410.00,2705.00,1795.00,195.00,505.00,135.00,25.00,50.00,3875.00,3075.00,2865.00,210.00,800.00,4780.00,1180.00,3325.00,285.00,320.00,120.00,205.00,0.00,1650.00,1545.00,105.00,0.00
"5050140.06",2355.00,2295.00,555.00,1745.00,55.00,2350.00,2025.00,310.00,0.00,1920.00,200.00,510.00,1215.00,1200.00,810.00,125.00,250.00,0.00,0.00,0.00,1920.00,1335.00,1265.00,75.00,590.00,2355.00,555.00,1585.00,210.00,95.00,40.00,55.00,0.00,755.00,720.00,35.00,0.00
