"COL0","COL1","COL2","COL3","COL4"
"2453005",815.00,125.00,525.00,165.00
"2453010",530.00,90.00,350.00,85.00
"2453015",460.00,70.00,315.00,70.00
"2453020",1805.00,245.00,1250.00,300.00
"2453025",2460.00,340.00,1680.00,440.00
"2453032",1670.00,195.00,1095.00,380.00
"2453040",2185.00,390.00,1450.00,345.00
"2453050",1640.00,230.00,1065.00,350.00
"2453052",34755.00,4255.00,20845.00,9655.00
"2453065",2770.00,360.00,1750.00,660.00
"2453072",1685.00,260.00,1045.00,380.00
"2453085",245.00,45.00,145.00,55.00
"2454008",5605.00,1110.00,3765.00,735.00
"2454017",2475.00,425.00,1645.00,405.00
"2454025",2230.00,420.00,1545.00,265.00
"2454030",2895.00,550.00,1950.00,395.00
"2454035",2540.00,545.00,1690.00,300.00
"2454048",55650.00,7885.00,34545.00,13220.00
"2454060",2555.00,555.00,1700.00,300.00
"2454065",1795.00,370.00,1170.00,255.00
"2454072",3065.00,685.00,2075.00,305.00
"2454090",1415.00,325.00,920.00,165.00
"2454095",1690.00,390.00,1095.00,200.00
"2454100",1330.00,300.00,835.00,190.00
"2454105",865.00,170.00,580.00,110.00
"2454110",1215.00,265.00,815.00,135.00
"2454115",590.00,110.00,395.00,80.00
"2454120",715.00,125.00,465.00,120.00
"2454125",500.00,100.00,310.00,85.00
"2455008",2700.00,615.00,1770.00,315.00
"2455015",2890.00,500.00,1915.00,475.00
"2455023",5880.00,1065.00,3915.00,900.00
"2455030",1820.00,400.00,1135.00,285.00
"2455037",2755.00,470.00,1805.00,480.00
"2455048",10725.00,2110.00,6985.00,1630.00
"2455057",5235.00,830.00,3195.00,1215.00
"2455065",4530.00,790.00,2955.00,785.00
"2456005",1635.00,160.00,910.00,560.00
"2456010",1100.00,115.00,685.00,300.00
"2456015",1390.00,200.00,890.00,305.00
"2456023",2595.00,420.00,1645.00,535.00
"2456030",445.00,65.00,290.00,95.00
"2456035",1980.00,310.00,1250.00,425.00
"2456042",1405.00,215.00,930.00,265.00
"2456050",720.00,145.00,470.00,105.00
"2456055",2465.00,550.00,1650.00,265.00
"2456060",2040.00,340.00,1380.00,315.00
"2456065",2065.00,360.00,1370.00,335.00
"2456083",95110.00,15895.00,61875.00,17345.00
"2456097",3080.00,545.00,2100.00,435.00
"2456105",1405.00,285.00,935.00,185.00
"2457005",29120.00,6300.00,19295.00,3520.00
"2457010",9465.00,1935.00,6480.00,1050.00
"2457020",17060.00,3660.00,11385.00,2015.00
"2457025",5695.00,1095.00,3610.00,995.00
"2457030",8420.00,1695.00,5560.00,1165.00
"2457033",3105.00,520.00,2035.00,555.00
"2457035",18585.00,3155.00,11695.00,3730.00
"2457040",22460.00,4165.00,14110.00,4180.00
"2457045",2620.00,455.00,1765.00,400.00
"2457050",2170.00,380.00,1430.00,360.00
"2457057",1715.00,220.00,1145.00,350.00
"2457068",2310.00,400.00,1480.00,430.00
"2457075",1695.00,280.00,1075.00,340.00
"2458007",85720.00,13875.00,54705.00,17140.00
"2458012",21860.00,3340.00,12370.00,6145.00
"2458033",41670.00,6640.00,25895.00,9130.00
"2458037",26390.00,4595.00,16230.00,5570.00
"2458227",239700.00,37855.00,159910.00,41940.00
"2459010",29885.00,5730.00,19755.00,4400.00
"2459015",12170.00,2815.00,8390.00,965.00
"2459020",21260.00,3740.00,14715.00,2795.00
"2459025",5835.00,1180.00,3705.00,955.00
"2459030",525.00,75.00,370.00,80.00
"2459035",7890.00,1340.00,5120.00,1425.00
"2460005",5910.00,740.00,3895.00,1280.00
"2460013",84285.00,14180.00,55165.00,14940.00
"2460020",3440.00,540.00,2390.00,510.00
"2460028",22430.00,4400.00,14810.00,3220.00
"2460035",5495.00,1145.00,3580.00,760.00
"2460040",3200.00,590.00,2200.00,415.00
"2461005",5890.00,1175.00,3970.00,745.00
"2461013",3955.00,735.00,2495.00,725.00
"2461020",280.00,40.00,170.00,65.00
"2461025",20485.00,2780.00,12945.00,4760.00
"2461027",3250.00,595.00,2105.00,550.00
"2461030",9270.00,1305.00,5775.00,2195.00
"2461035",13790.00,1765.00,7555.00,4475.00
"2461040",3855.00,720.00,2460.00,675.00
"2461045",2780.00,500.00,1860.00,425.00
"2461050",2990.00,500.00,1955.00,535.00
"2462007",6305.00,940.00,4075.00,1290.00
"2462015",4450.00,490.00,2805.00,1150.00
"2462020",1955.00,240.00,1285.00,430.00
"2462025",3160.00,305.00,2035.00,825.00
"2462030",1595.00,235.00,1050.00,310.00
"2462037",11060.00,1530.00,6935.00,2595.00
"2462047",4695.00,525.00,2990.00,1180.00
"2462053",925.00,65.00,580.00,285.00
"2462055",905.00,60.00,555.00,295.00
"2462060",3885.00,320.00,2275.00,1295.00
"2462065",2190.00,235.00,1365.00,590.00
"2462070",1565.00,190.00,965.00,410.00
"2462075",2095.00,215.00,1285.00,595.00
"2462080",1120.00,75.00,685.00,365.00
"2462085",2360.00,265.00,1455.00,635.00
"2462802",2060.00,745.00,1240.00,70.00
"2462902",,,,
"2462904",,,,
"2462906",,,,
"2462908",,,,
"2462910",,,,
"2462912",90.00,5.00,55.00,30.00
"2462914",,,,
"2462916",,,,
"2462918",,,,
"2462919",,,,
"2462920",,,,
"2462922",,,,
"2463005",1210.00,215.00,780.00,215.00
"2463013",3970.00,600.00,2535.00,840.00
"2463023",1310.00,235.00,895.00,185.00
"2463030",1965.00,320.00,1285.00,360.00
"2463035",5145.00,1020.00,3395.00,735.00
"2463040",265.00,45.00,180.00,35.00
"2463048",20785.00,4445.00,14075.00,2270.00
"2463055",6045.00,855.00,4075.00,1115.00
"2463060",9955.00,1735.00,6695.00,1525.00
"2463065",1945.00,335.00,1240.00,365.00
"2464008",111575.00,22700.00,75535.00,13340.00
"2464015",46690.00,9245.00,31160.00,6285.00
"2465005",422990.00,73485.00,276925.00,72590.00
"2466007",3850.00,595.00,2735.00,525.00
"2466023",1704695.00,265780.00,1165895.00,273015.00
"2466032",20310.00,3025.00,12025.00,5260.00
"2466047",5050.00,930.00,3260.00,855.00
"2466058",32450.00,5660.00,17305.00,9485.00
"2466062",6975.00,1300.00,4425.00,1250.00
"2466072",20280.00,4050.00,12365.00,3860.00
"2466087",18980.00,2555.00,12695.00,3725.00
"2466092",,,,
"2466097",31380.00,4740.00,19160.00,7480.00
"2466102",20150.00,3100.00,13750.00,3300.00
"2466107",19325.00,3435.00,12350.00,3540.00
"2466112",3820.00,595.00,2315.00,915.00
"2466117",4960.00,575.00,3445.00,940.00
"2466127",925.00,135.00,570.00,215.00
"2466142",48900.00,7985.00,31615.00,9300.00
"2467005",2155.00,385.00,1475.00,305.00
"2467010",6320.00,1285.00,4280.00,755.00
"2467015",24110.00,4620.00,15995.00,3495.00
"2467020",21045.00,4640.00,13955.00,2450.00
"2467025",7460.00,1435.00,5005.00,1015.00
"2467030",17045.00,2835.00,11735.00,2475.00
"2467035",27360.00,5405.00,18910.00,3040.00
"2467040",2605.00,425.00,1765.00,420.00
"2467045",13115.00,2690.00,8690.00,1740.00
"2467050",47905.00,8470.00,30890.00,8545.00
"2467055",2320.00,355.00,1505.00,460.00
"2467802",,,,
"2468005",1550.00,260.00,1015.00,280.00
"2468010",755.00,110.00,495.00,145.00
"2468015",1900.00,280.00,1200.00,420.00
"2468020",1620.00,290.00,1100.00,230.00
"2468025",1960.00,330.00,1305.00,325.00
"2468030",3900.00,705.00,2525.00,675.00
"2468035",1925.00,385.00,1260.00,290.00
"2468040",1690.00,265.00,1160.00,270.00
"2468045",1320.00,260.00,860.00,200.00
"2468050",3185.00,630.00,2155.00,400.00
"2468055",8065.00,1470.00,5165.00,1430.00
"2469005",740.00,100.00,450.00,190.00
"2469010",1635.00,245.00,1045.00,340.00
"2469017",2645.00,455.00,1725.00,465.00
"2469025",780.00,150.00,510.00,115.00
"2469030",1190.00,225.00,770.00,190.00
"2469037",3595.00,530.00,2250.00,815.00
"2469045",2105.00,250.00,1300.00,550.00
"2469050",390.00,50.00,260.00,85.00
"2469055",2445.00,395.00,1435.00,615.00
"2469060",1395.00,205.00,880.00,310.00
"2469065",1325.00,135.00,900.00,290.00
"2469070",2630.00,315.00,1585.00,725.00
"2469075",385.00,60.00,230.00,100.00
"2469802",1200.00,375.00,715.00,110.00
"2470005",1265.00,240.00,840.00,180.00
"2470012",5460.00,1030.00,3615.00,815.00
"2470022",12885.00,1935.00,8215.00,2730.00
"2470030",830.00,165.00,575.00,100.00
"2470035",1480.00,285.00,990.00,210.00
"2470040",1655.00,240.00,1110.00,300.00
"2470052",40745.00,5515.00,25550.00,9680.00
"2471005",2100.00,380.00,1370.00,340.00
"2471015",760.00,150.00,490.00,120.00
"2471020",2225.00,430.00,1445.00,345.00
"2471025",7935.00,1605.00,5185.00,1145.00
"2471033",5365.00,1165.00,3545.00,660.00
"2471040",7040.00,1370.00,4560.00,1115.00
"2471045",1780.00,290.00,1260.00,230.00
"2471050",6775.00,1320.00,4680.00,775.00
"2471055",1485.00,255.00,1035.00,190.00
"2471060",10755.00,1855.00,7375.00,1525.00
"2471065",10655.00,2095.00,7365.00,1195.00
"2471070",14555.00,2895.00,9630.00,2030.00
"2471075",1985.00,320.00,1350.00,315.00
"2471083",38120.00,8060.00,24840.00,5225.00
"2471090",1340.00,255.00,855.00,225.00
"2471095",125.00,10.00,65.00,45.00
"2471100",5185.00,715.00,3090.00,1385.00
"2471105",19890.00,4345.00,13410.00,2140.00
"2471110",1095.00,140.00,775.00,185.00
"2471115",925.00,135.00,645.00,145.00
"2471125",900.00,170.00,615.00,115.00
"2471133",7780.00,1235.00,4960.00,1585.00
"2471140",580.00,75.00,400.00,105.00
"2472005",44010.00,7140.00,28795.00,8075.00
"2472010",17495.00,3185.00,12025.00,2285.00
"2472015",18070.00,4145.00,11815.00,2115.00
"2472020",6430.00,1275.00,4395.00,755.00
"2472025",6685.00,1315.00,4565.00,810.00
"2472032",3820.00,650.00,2450.00,720.00
"2472043",1685.00,245.00,1085.00,355.00
"2472802",,,,
"2473005",26885.00,5190.00,18705.00,2990.00
"2473010",25990.00,3155.00,16535.00,6300.00
"2473015",56865.00,11480.00,39215.00,6165.00
"2473020",13960.00,2305.00,9230.00,2425.00
"2473025",9355.00,1725.00,6255.00,1375.00
"2473030",9635.00,1735.00,6635.00,1265.00
"2473035",14420.00,2680.00,10015.00,1725.00
"2474005",50515.00,11125.00,34475.00,4920.00
"2475005",16020.00,3705.00,11060.00,1255.00
"2475017",74350.00,11045.00,47500.00,15800.00
"2475028",15690.00,3185.00,10900.00,1605.00
"2475040",13000.00,2430.00,8570.00,2000.00
"2475045",9110.00,1430.00,6335.00,1340.00
"2476008",3020.00,465.00,1900.00,655.00
"2476020",12865.00,1785.00,7970.00,3110.00
"2476025",1900.00,210.00,1300.00,385.00
"2476030",1570.00,255.00,1075.00,230.00
"2476035",535.00,45.00,325.00,160.00
"2476043",7125.00,1100.00,4660.00,1365.00
"2476052",2820.00,400.00,1725.00,700.00
"2476055",1715.00,300.00,1070.00,335.00
"2476065",845.00,30.00,505.00,310.00
"2477011",195.00,20.00,100.00,85.00
"2477012",2765.00,320.00,1800.00,640.00
"2477022",12920.00,1650.00,8025.00,3240.00
"2477030",2950.00,275.00,1825.00,850.00
"2477035",3610.00,500.00,2350.00,760.00
"2477043",10235.00,1035.00,5895.00,3300.00
"2477050",4145.00,550.00,2645.00,955.00
"2477055",175.00,10.00,105.00,60.00
"2477060",1380.00,95.00,835.00,450.00
"2477065",3510.00,345.00,2225.00,940.00
"2478005",2870.00,410.00,1810.00,645.00
"2478010",4915.00,720.00,3080.00,1120.00
"2478015",835.00,80.00,565.00,185.00
"2478020",1255.00,170.00,780.00,305.00
"2478032",10225.00,1335.00,6235.00,2655.00
"2478042",390.00,35.00,225.00,125.00
"2478047",3500.00,600.00,2320.00,570.00
"2478050",60.00,5.00,30.00,25.00
"2478055",630.00,50.00,360.00,210.00
"2478060",565.00,80.00,320.00,155.00
"2478065",870.00,135.00,525.00,205.00
"2478070",1485.00,170.00,905.00,410.00
"2478075",975.00,130.00,665.00,180.00
"2478095",1890.00,280.00,1250.00,360.00
"2478100",745.00,70.00,485.00,190.00
"2478102",9645.00,1175.00,6090.00,2375.00
"2478115",1335.00,195.00,880.00,260.00
"2478120",2475.00,370.00,1510.00,595.00
"2478127",40.00,0.00,25.00,15.00
"2478130",1205.00,60.00,690.00,450.00
"2478802",,,,
"2479005",1555.00,100.00,935.00,520.00
"2479010",780.00,70.00,460.00,250.00
"2479015",435.00,35.00,235.00,165.00
"2479022",790.00,110.00,500.00,175.00
"2479025",760.00,85.00,480.00,190.00
"2479030",2135.00,190.00,1240.00,710.00
"2479037",4325.00,445.00,2650.00,1225.00
"2479047",1150.00,85.00,755.00,310.00
"2479050",795.00,55.00,490.00,245.00
"2479060",460.00,40.00,280.00,145.00
"2479065",945.00,130.00,540.00,270.00
"2479078",2735.00,435.00,1735.00,570.00
"2479088",14115.00,2055.00,8975.00,3085.00
"2479097",2705.00,365.00,1715.00,625.00
"2479105",480.00,30.00,310.00,145.00
"2479110",505.00,65.00,320.00,120.00
"2479115",575.00,65.00,335.00,175.00
"2479902",,,,
"2479904",,,,
"2479906",,,,
"2479910",,,,
"2479912",,,,
"2479914",,,,
"2479916",,,,
"2479920",,,,
"2479922",,,,
"2479924",,,,
"2479926",,,,
"2480005",430.00,25.00,280.00,130.00
"2480010",985.00,125.00,585.00,275.00
"2480015",305.00,40.00,165.00,100.00
"2480020",650.00,105.00,405.00,145.00
"2480027",3750.00,500.00,2270.00,975.00
"2480037",2100.00,300.00,1350.00,450.00
"2480045",1090.00,165.00,705.00,215.00
"2480050",2820.00,540.00,1775.00,505.00
"2480055",415.00,60.00,290.00,65.00
"2480060",855.00,145.00,605.00,100.00
"2480065",600.00,85.00,420.00,100.00
"2480070",470.00,85.00,325.00,60.00
"2480078",1545.00,185.00,980.00,375.00
"2480085",370.00,40.00,240.00,90.00
"2480090",985.00,95.00,585.00,305.00
"2480095",940.00,85.00,525.00,330.00
"2480103",765.00,85.00,450.00,230.00
"2480110",575.00,60.00,360.00,150.00
"2480115",335.00,40.00,190.00,105.00
"2480125",480.00,40.00,305.00,135.00
"2480130",435.00,40.00,260.00,130.00
"2480135",430.00,15.00,240.00,170.00
"2480140",865.00,70.00,500.00,300.00
"2480145",660.00,60.00,410.00,185.00
"2481017",276245.00,50540.00,187075.00,38625.00
"2482005",5460.00,1080.00,3780.00,600.00
"2482010",730.00,90.00,490.00,145.00
"2482015",11580.00,2230.00,8100.00,1255.00
"2482020",10695.00,2415.00,7385.00,905.00
"2482025",6910.00,1390.00,4650.00,870.00
"2482030",5850.00,1140.00,3890.00,815.00
"2482035",7865.00,1320.00,5190.00,1355.00
"2483005",505.00,55.00,350.00,95.00
"2483010",980.00,120.00,660.00,200.00
"2483015",945.00,135.00,625.00,190.00
"2483020",565.00,55.00,355.00,155.00
"2483032",2460.00,335.00,1525.00,600.00
"2483040",820.00,90.00,510.00,220.00
"2483045",635.00,55.00,400.00,180.00
"2483050",730.00,90.00,475.00,165.00
"2483055",520.00,40.00,330.00,150.00
"2483060",1610.00,205.00,1035.00,365.00
"2483065",3850.00,500.00,2300.00,1050.00
"2483070",1855.00,240.00,1175.00,430.00
"2483075",505.00,60.00,360.00,85.00
"2483085",420.00,65.00,275.00,80.00
"2483088",635.00,75.00,415.00,145.00
"2483090",750.00,90.00,495.00,170.00
"2483095",1165.00,140.00,760.00,265.00
"2483802",1220.00,295.00,755.00,170.00
"2483804",,,,
"2483902",,,,
"2483904",,,,
"2483906",,,,
"2483908",,,,
"2483912",,,,
"2484005",1035.00,165.00,640.00,230.00
"2484010",1585.00,240.00,875.00,475.00
"2484015",1255.00,175.00,810.00,275.00
"2484020",235.00,35.00,145.00,50.00
"2484025",700.00,105.00,435.00,155.00
"2484030",745.00,115.00,440.00,195.00
"2484035",625.00,60.00,375.00,195.00
"2484040",460.00,60.00,310.00,85.00
"2484045",445.00,50.00,270.00,130.00
"2484050",175.00,10.00,95.00,65.00
"2484055",930.00,115.00,605.00,215.00
"2484060",1430.00,240.00,885.00,305.00
"2484065",2285.00,350.00,1495.00,445.00
"2484070",375.00,65.00,230.00,85.00
"2484082",1335.00,185.00,830.00,325.00
"2484090",325.00,35.00,205.00,85.00
"2484095",140.00,25.00,70.00,45.00
"2484100",160.00,25.00,105.00,25.00
"2484902",,,,
"2485005",2430.00,445.00,1545.00,440.00
"2485010",515.00,60.00,375.00,80.00
"2485015",630.00,120.00,395.00,115.00
"2485020",690.00,110.00,460.00,115.00
"2485025",2585.00,350.00,1530.00,705.00
"2485030",880.00,140.00,575.00,165.00
"2485037",1270.00,245.00,795.00,230.00
"2485045",1155.00,245.00,725.00,185.00
"2485050",675.00,135.00,440.00,105.00
"2485055",325.00,60.00,210.00,55.00
"2485060",295.00,35.00,180.00,80.00
"2485065",315.00,50.00,195.00,70.00
"2485070",230.00,55.00,140.00,35.00
"2485075",185.00,10.00,120.00,60.00
"2485080",300.00,40.00,190.00,70.00
"2485085",465.00,100.00,295.00,70.00
"2485090",1055.00,165.00,620.00,265.00
"2485095",320.00,80.00,200.00,45.00
"2485100",355.00,50.00,250.00,60.00
"2485105",280.00,30.00,175.00,75.00
"2485802",280.00,35.00,205.00,35.00
"2485803",,,,
"2485804",105.00,15.00,80.00,10.00
"2485806",540.00,135.00,340.00,65.00
"2485905",80.00,5.00,40.00,40.00
"2485907",,,,
"2486042",42335.00,7045.00,28045.00,7245.00
"2487005",665.00,85.00,425.00,160.00
"2487010",330.00,65.00,220.00,50.00
"2487015",395.00,90.00,225.00,80.00
"2487020",465.00,75.00,305.00,85.00
"2487025",1410.00,260.00,900.00,250.00
"2487030",985.00,210.00,610.00,165.00
"2487035",680.00,150.00,450.00,80.00
"2487042",965.00,180.00,610.00,175.00
"2487050",265.00,50.00,160.00,55.00
"2487058",2750.00,505.00,1665.00,580.00
"2487070",375.00,70.00,230.00,75.00
"2487075",375.00,45.00,245.00,80.00
"2487080",340.00,60.00,225.00,55.00
"2487085",930.00,180.00,595.00,155.00
"2487090",7285.00,1075.00,4515.00,1690.00
"2487095",290.00,45.00,195.00,55.00
"2487100",300.00,55.00,205.00,45.00
"2487105",155.00,30.00,95.00,35.00
"2487110",490.00,95.00,330.00,70.00
"2487115",805.00,135.00,515.00,160.00
"2487120",195.00,30.00,130.00,35.00
"2487902",,,,
"2487904",85.00,10.00,60.00,15.00
"2488005",125.00,20.00,85.00,20.00
"2488010",130.00,20.00,90.00,25.00
"2488015",205.00,30.00,135.00,40.00
"2488022",1965.00,345.00,1215.00,410.00
"2488030",720.00,145.00,485.00,90.00
"2488035",970.00,190.00,670.00,105.00
"2488040",835.00,165.00,590.00,75.00
"2488045",455.00,70.00,305.00,70.00
"2488050",740.00,150.00,500.00,90.00
"2488055",12825.00,2060.00,8235.00,2530.00
"2488060",940.00,215.00,605.00,120.00
"2488065",450.00,80.00,295.00,75.00
"2488070",540.00,110.00,360.00,65.00
"2488075",1225.00,205.00,825.00,190.00
"2488080",215.00,30.00,155.00,30.00
"2488085",790.00,170.00,495.00,125.00
"2488090",835.00,95.00,600.00,140.00
"2488802",540.00,165.00,320.00,50.00
"2488902",,,,
"2488904",135.00,20.00,95.00,15.00
"2489008",32490.00,5430.00,21715.00,5345.00
"2489010",1420.00,215.00,1005.00,200.00
"2489015",3380.00,630.00,2150.00,600.00
"2489040",2870.00,455.00,1825.00,590.00
"2489045",1190.00,135.00,830.00,225.00
"2489050",225.00,25.00,150.00,50.00
"2489802",275.00,120.00,140.00,10.00
"2489804",1380.00,565.00,765.00,40.00
"2489902",,,,
"2489908",,,,
"2489910",,,,
"2489912",,,,
"2490012",11000.00,1500.00,6865.00,2640.00
"2490017",635.00,75.00,430.00,130.00
"2490027",190.00,10.00,120.00,55.00
"2490802",1215.00,405.00,760.00,50.00
"2490804",2020.00,720.00,1225.00,80.00
"2491005",1195.00,140.00,690.00,365.00
"2491010",465.00,80.00,300.00,85.00
"2491015",615.00,75.00,385.00,165.00
"2491020",1765.00,305.00,1055.00,405.00
"2491025",10050.00,1445.00,6180.00,2420.00
"2491030",845.00,110.00,565.00,170.00
"2491035",2755.00,480.00,1840.00,430.00
"2491042",10235.00,1605.00,6470.00,2165.00
"2491050",1365.00,220.00,855.00,290.00
"2491802",1955.00,415.00,1285.00,260.00
"2491902",,,,
"2492005",350.00,75.00,210.00,65.00
"2492010",515.00,75.00,330.00,105.00
"2492015",1050.00,155.00,700.00,190.00
"2492022",14250.00,2215.00,8595.00,3435.00
"2492030",2260.00,400.00,1495.00,360.00
"2492040",3035.00,520.00,1840.00,670.00
"2492045",675.00,75.00,430.00,170.00
"2492050",385.00,60.00,235.00,90.00
"2492055",985.00,165.00,620.00,205.00
"2492060",190.00,15.00,120.00,50.00
"2492065",485.00,80.00,320.00,90.00
"2492070",370.00,60.00,245.00,70.00
"2492902",145.00,20.00,95.00,30.00
"2492904",,,,
"2493005",1030.00,165.00,625.00,240.00
"2493012",3985.00,590.00,2425.00,970.00
"2493020",2490.00,405.00,1540.00,545.00
"2493025",1310.00,260.00,840.00,210.00
"2493030",2800.00,600.00,1775.00,420.00
"2493035",2085.00,315.00,1300.00,470.00
"2493042",30775.00,4825.00,19435.00,6510.00
"2493045",2075.00,415.00,1340.00,315.00
"2493055",1325.00,230.00,860.00,230.00
"2493060",515.00,65.00,315.00,130.00
"2493065",1985.00,340.00,1345.00,300.00
"2493070",820.00,105.00,535.00,180.00
"2493075",850.00,130.00,570.00,140.00
"2493080",650.00,70.00,415.00,165.00
"2493902",,,,
"2493904",,,,
"2493906",,,,
"2493908",50.00,15.00,35.00,5.00
"2494068",145950.00,21545.00,93905.00,30495.00
"2494205",635.00,60.00,410.00,165.00
"2494210",1205.00,155.00,725.00,325.00
"2494215",410.00,40.00,265.00,105.00
"2494220",540.00,90.00,355.00,100.00
"2494225",955.00,110.00,640.00,210.00
"2494230",440.00,65.00,275.00,100.00
"2494235",2070.00,365.00,1260.00,450.00
"2494240",5755.00,1220.00,3780.00,760.00
"2494245",2765.00,415.00,1810.00,550.00
"2494250",820.00,135.00,535.00,150.00
"2494255",3780.00,705.00,2455.00,615.00
"2494260",740.00,110.00,490.00,140.00
"2494265",1485.00,260.00,955.00,275.00
"2494926",,,,
"2494928",,,,
"2494930",,,,
"2495005",800.00,110.00,515.00,175.00
"2495010",1805.00,290.00,1165.00,340.00
"2495018",660.00,90.00,390.00,185.00
"2495025",1890.00,260.00,1175.00,450.00
"2495032",1025.00,105.00,615.00,305.00
"2495040",595.00,40.00,380.00,170.00
"2495045",3080.00,385.00,2010.00,685.00
"2495050",685.00,60.00,420.00,205.00
"2495802",295.00,65.00,180.00,60.00
"2495902",,,,
"2496005",410.00,30.00,220.00,155.00
"2496010",265.00,15.00,160.00,90.00
"2496015",310.00,30.00,220.00,65.00
"2496020",21535.00,3250.00,14190.00,4095.00
"2496025",1915.00,285.00,1300.00,330.00
"2496030",1335.00,205.00,910.00,215.00
"2496035",1560.00,200.00,1050.00,315.00
"2496040",1345.00,165.00,855.00,320.00
"2496802",2255.00,545.00,1510.00,195.00
"2496902",95.00,0.00,65.00,30.00
"2497007",25400.00,4275.00,16770.00,4350.00
"2497022",6800.00,1100.00,4545.00,1150.00
"2497035",2470.00,530.00,1895.00,50.00
"2497040",155.00,20.00,125.00,5.00
"2497802",1590.00,515.00,980.00,95.00
"2497804",1540.00,495.00,945.00,100.00
"2497806",600.00,165.00,395.00,35.00
"2497808",610.00,165.00,390.00,60.00
"2497810",,,,
"2497902",,,,
"2497904",105.00,20.00,75.00,15.00
"2497906",,,,
"2497908",,,,
"2497912",,,,
"2497914",,,,
"2498005",1110.00,170.00,755.00,185.00
"2498010",680.00,90.00,440.00,155.00
"2498012",445.00,50.00,280.00,115.00
"2498014",430.00,35.00,270.00,120.00
"2498015",855.00,105.00,545.00,210.00
"2498020",220.00,20.00,155.00,40.00
"2498025",265.00,30.00,170.00,55.00
"2498030",245.00,25.00,165.00,55.00
"2498035",85.00,5.00,50.00,30.00
"2498040",3460.00,590.00,2290.00,580.00
"2498045",430.00,55.00,265.00,115.00
"2498050",215.00,15.00,145.00,55.00
"2498055",280.00,15.00,180.00,75.00
"2498802",240.00,75.00,145.00,20.00
"2498804",975.00,300.00,605.00,75.00
"2498806",835.00,230.00,555.00,50.00
"2498808",555.00,190.00,330.00,30.00
"2498904",,,,
"2498912",,,,
"2499005",2190.00,375.00,1455.00,350.00
"2499010",,,,
"2499015",1450.00,285.00,985.00,180.00
"2499020",1500.00,255.00,1015.00,230.00
"2499025",7500.00,1360.00,5105.00,1040.00
"2499030",,,,
"2499035",,,,
"2499040",,,,
"2499045",,,,
"2499050",,,,
"2499055",,,,
"2499060",1585.00,195.00,1170.00,220.00
"2499065",,,,
"2499070",,,,
"2499075",685.00,215.00,445.00,25.00
"2499080",445.00,170.00,265.00,10.00
"2499085",1755.00,650.00,1045.00,60.00
"2499090",945.00,320.00,580.00,35.00
"2499095",2755.00,745.00,1890.00,120.00
"2499100",370.00,120.00,240.00,15.00
"2499105",205.00,70.00,130.00,5.00
"2499110",565.00,180.00,355.00,35.00
"2499115",405.00,130.00,260.00,5.00
"2499120",1780.00,670.00,1035.00,70.00
"2499125",635.00,250.00,365.00,15.00
"2499130",750.00,240.00,490.00,25.00
"2499135",1480.00,530.00,900.00,55.00
"2499140",415.00,140.00,265.00,10.00
"2499802",1760.00,585.00,1085.00,90.00
"2499804",3520.00,1070.00,2255.00,195.00
"2499806",2195.00,695.00,1380.00,125.00
"2499808",760.00,210.00,515.00,35.00
"2499810",870.00,295.00,540.00,35.00
"2499812",1445.00,405.00,935.00,105.00
"2499814",4870.00,1550.00,3040.00,280.00
"2499816",980.00,335.00,605.00,45.00
"2499818",735.00,245.00,470.00,20.00
"2499877",,,,
"2499878",,,,
"2499879",,,,
"2499883",,,,
"2499887",,,,
"2499888",,,,
"2499889",,,,
"2499890",,,,
"2499891",,,,
"2499892",,,,
"2499893",,,,
"2499894",,,,
"2499895",,,,
"2499902",,,,
"2499904",,,,
