"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7"
"4620007.00",5655.00,890.00,3785.00,960.00,170.00,605.00,185.00
"4620008.00",3015.00,520.00,2050.00,355.00,55.00,240.00,60.00
"4620009.00",3415.00,565.00,2425.00,585.00,115.00,410.00,65.00
"4620010.00",1430.00,260.00,975.00,270.00,65.00,160.00,45.00
"4620011.00",5780.00,1050.00,3715.00,1025.00,230.00,535.00,260.00
"4620012.01",2500.00,410.00,1570.00,620.00,130.00,350.00,140.00
"4620012.02",3875.00,630.00,2560.00,1065.00,185.00,670.00,210.00
"4620013.00",4825.00,605.00,3175.00,800.00,90.00,535.00,170.00
"4620014.01",7410.00,1085.00,5610.00,1995.00,340.00,1415.00,235.00
"4620014.02",,,,,,,
"4620015.00",4010.00,670.00,3010.00,1065.00,200.00,710.00,155.00
"4620016.00",2210.00,365.00,1700.00,670.00,135.00,475.00,60.00
"4620017.00",2145.00,325.00,1600.00,510.00,75.00,355.00,75.00
"4620018.00",1960.00,270.00,1515.00,520.00,70.00,400.00,55.00
"4620019.00",2300.00,300.00,1630.00,760.00,105.00,440.00,215.00
"4620021.00",2870.00,440.00,2195.00,1025.00,195.00,730.00,100.00
"4620022.00",1480.00,175.00,1180.00,390.00,50.00,285.00,45.00
"4620023.00",1265.00,160.00,1005.00,395.00,60.00,290.00,50.00
"4620024.00",2625.00,310.00,2035.00,765.00,85.00,545.00,130.00
"4620025.00",2840.00,395.00,2245.00,775.00,120.00,570.00,85.00
"4620026.00",2570.00,310.00,1995.00,700.00,100.00,460.00,140.00
"4620027.00",1630.00,195.00,1300.00,425.00,25.00,355.00,55.00
"4620028.00",2055.00,240.00,1665.00,540.00,65.00,415.00,50.00
"4620029.00",3480.00,390.00,2780.00,1010.00,115.00,800.00,95.00
"4620030.00",3070.00,355.00,2420.00,940.00,95.00,760.00,80.00
"4620031.00",2530.00,250.00,2025.00,655.00,30.00,565.00,65.00
"4620032.00",1605.00,160.00,1340.00,445.00,35.00,375.00,35.00
"4620033.00",1735.00,165.00,1375.00,545.00,55.00,415.00,75.00
"4620034.00",2555.00,315.00,2005.00,775.00,110.00,590.00,70.00
"4620035.00",1995.00,240.00,1590.00,510.00,75.00,385.00,50.00
"4620036.00",2015.00,225.00,1675.00,540.00,55.00,450.00,40.00
"4620037.00",3335.00,290.00,2265.00,1070.00,95.00,655.00,320.00
"4620038.00",1920.00,305.00,1425.00,760.00,180.00,455.00,130.00
"4620039.00",2015.00,190.00,1675.00,575.00,65.00,430.00,85.00
"4620040.00",,,,,,,
"4620041.00",1635.00,115.00,1360.00,450.00,40.00,370.00,45.00
"4620042.00",935.00,30.00,795.00,295.00,10.00,225.00,55.00
"4620043.00",895.00,60.00,770.00,245.00,10.00,210.00,25.00
"4620044.00",2015.00,150.00,1670.00,615.00,60.00,465.00,90.00
"4620045.00",1390.00,75.00,1085.00,435.00,30.00,340.00,60.00
"4620046.00",1995.00,235.00,1620.00,570.00,100.00,420.00,55.00
"4620047.00",740.00,85.00,625.00,165.00,20.00,140.00,5.00
"4620048.00",2195.00,250.00,1845.00,530.00,70.00,430.00,25.00
"4620049.00",1305.00,100.00,1005.00,435.00,30.00,295.00,110.00
"4620050.00",1205.00,190.00,875.00,510.00,95.00,335.00,85.00
"4620051.00",1365.00,105.00,1145.00,410.00,35.00,345.00,25.00
"4620052.00",1875.00,180.00,1395.00,760.00,75.00,495.00,195.00
"4620053.00",1055.00,25.00,760.00,285.00,0.00,180.00,105.00
"4620054.00",1050.00,55.00,910.00,260.00,15.00,230.00,15.00
"4620055.01",4655.00,370.00,3620.00,755.00,70.00,565.00,120.00
"4620055.02",820.00,50.00,510.00,85.00,5.00,60.00,20.00
"4620056.00",1510.00,95.00,945.00,545.00,35.00,260.00,245.00
"4620057.00",1150.00,90.00,895.00,485.00,45.00,350.00,90.00
"4620058.00",1115.00,65.00,805.00,425.00,20.00,265.00,140.00
"4620059.00",1365.00,65.00,1090.00,310.00,5.00,275.00,25.00
"4620060.00",1245.00,240.00,635.00,820.00,145.00,345.00,325.00
"4620061.00",670.00,30.00,585.00,200.00,10.00,175.00,10.00
"4620062.00",2410.00,130.00,2115.00,855.00,50.00,770.00,30.00
"4620063.00",1065.00,80.00,935.00,560.00,40.00,495.00,25.00
"4620064.00",1745.00,120.00,1505.00,935.00,60.00,835.00,35.00
"4620065.01",6880.00,470.00,5925.00,4100.00,270.00,3655.00,175.00
"4620065.02",3605.00,255.00,3025.00,1885.00,135.00,1660.00,90.00
"4620066.01",2935.00,280.00,2390.00,1545.00,160.00,1300.00,85.00
"4620066.02",2165.00,160.00,1590.00,1210.00,80.00,865.00,265.00
"4620067.00",1810.00,400.00,1240.00,660.00,185.00,425.00,50.00
"4620068.00",1875.00,610.00,1125.00,1130.00,435.00,635.00,60.00
"4620069.01",3715.00,455.00,2855.00,870.00,150.00,655.00,65.00
"4620069.02",1465.00,140.00,1275.00,210.00,40.00,165.00,10.00
"4620070.01",2000.00,150.00,1750.00,250.00,20.00,210.00,20.00
"4620070.02",2980.00,140.00,2795.00,415.00,20.00,390.00,5.00
"4620071.00",,,,,,,
"4620072.00",3555.00,715.00,2450.00,1150.00,255.00,710.00,190.00
"4620073.00",1840.00,215.00,1315.00,540.00,60.00,335.00,155.00
"4620074.00",3565.00,695.00,2605.00,945.00,260.00,600.00,85.00
"4620075.00",2785.00,465.00,2030.00,825.00,180.00,520.00,120.00
"4620076.00",2895.00,410.00,2230.00,745.00,135.00,505.00,105.00
"4620077.00",2750.00,515.00,1975.00,970.00,240.00,625.00,100.00
"4620078.00",3950.00,605.00,2625.00,1205.00,285.00,660.00,265.00
"4620079.00",4585.00,635.00,3445.00,1220.00,245.00,805.00,170.00
"4620080.00",780.00,60.00,680.00,125.00,10.00,105.00,15.00
"4620081.00",3465.00,315.00,2975.00,720.00,85.00,570.00,65.00
"4620082.00",2200.00,405.00,1615.00,690.00,160.00,440.00,90.00
"4620083.00",3320.00,500.00,2525.00,785.00,160.00,565.00,60.00
"4620084.00",2395.00,355.00,1640.00,745.00,125.00,430.00,190.00
"4620085.00",725.00,130.00,535.00,200.00,45.00,135.00,15.00
"4620086.00",3995.00,560.00,2725.00,870.00,115.00,550.00,205.00
"4620087.00",3405.00,740.00,2395.00,960.00,255.00,620.00,90.00
"4620088.00",3465.00,545.00,2265.00,825.00,130.00,510.00,185.00
"4620089.00",4890.00,785.00,3350.00,1155.00,190.00,800.00,165.00
"4620090.00",4585.00,855.00,3020.00,1235.00,270.00,800.00,160.00
"4620091.00",,,,,,,
"4620092.00",5920.00,1050.00,3850.00,1390.00,265.00,860.00,270.00
"4620093.00",3175.00,530.00,2280.00,765.00,170.00,515.00,85.00
"4620094.01",6045.00,1085.00,4205.00,2005.00,375.00,1360.00,275.00
"4620094.02",,,,,,,
"4620095.00",1955.00,210.00,1635.00,565.00,60.00,485.00,20.00
"4620096.00",2270.00,395.00,1645.00,435.00,65.00,330.00,45.00
"4620097.01",6265.00,1095.00,4505.00,2055.00,335.00,1520.00,205.00
"4620097.02",3680.00,620.00,2680.00,1580.00,325.00,1150.00,105.00
"4620098.00",5310.00,1135.00,3250.00,840.00,175.00,510.00,155.00
"4620099.00",5625.00,1200.00,3305.00,1215.00,220.00,680.00,320.00
"4620100.01",4050.00,860.00,2570.00,910.00,190.00,620.00,105.00
"4620100.02",3475.00,835.00,2185.00,860.00,225.00,525.00,110.00
"4620101.01",4005.00,805.00,2310.00,1185.00,275.00,690.00,225.00
"4620101.02",3670.00,835.00,2390.00,1120.00,265.00,750.00,105.00
"4620102.00",4210.00,810.00,2740.00,650.00,100.00,410.00,135.00
"4620103.00",2415.00,450.00,1580.00,280.00,30.00,215.00,40.00
"4620104.00",2800.00,630.00,1685.00,315.00,40.00,160.00,105.00
"4620105.00",3330.00,690.00,2115.00,435.00,105.00,280.00,55.00
"4620106.00",1870.00,335.00,1275.00,350.00,75.00,245.00,35.00
"4620107.00",1490.00,220.00,1120.00,405.00,55.00,315.00,35.00
"4620108.00",3715.00,705.00,2395.00,485.00,70.00,355.00,60.00
"4620109.00",2115.00,305.00,1530.00,505.00,70.00,390.00,45.00
"4620110.00",3835.00,650.00,2835.00,1040.00,160.00,770.00,105.00
"4620111.00",6480.00,1285.00,4135.00,1420.00,250.00,895.00,275.00
"4620112.01",5290.00,1540.00,3285.00,1400.00,430.00,835.00,125.00
"4620112.02",4060.00,770.00,2550.00,1365.00,195.00,715.00,450.00
"4620113.00",5080.00,1030.00,3465.00,1265.00,245.00,900.00,115.00
"4620114.00",1990.00,360.00,1300.00,475.00,75.00,360.00,35.00
"4620115.01",2005.00,355.00,1315.00,370.00,55.00,285.00,35.00
"4620115.02",5785.00,635.00,4010.00,1925.00,270.00,1420.00,235.00
"4620116.00",6250.00,1085.00,4430.00,2115.00,345.00,1520.00,250.00
"4620117.00",4035.00,855.00,2825.00,1110.00,270.00,740.00,100.00
"4620118.00",4390.00,1040.00,2910.00,1160.00,300.00,760.00,95.00
"4620119.00",6330.00,1495.00,4240.00,2130.00,540.00,1365.00,225.00
"4620120.01",5690.00,1060.00,4165.00,1425.00,265.00,1015.00,150.00
"4620120.02",1030.00,185.00,495.00,100.00,25.00,50.00,25.00
"4620121.00",1770.00,410.00,1030.00,275.00,80.00,155.00,35.00
"4620122.00",6420.00,1350.00,4465.00,2635.00,520.00,1810.00,305.00
"4620123.00",6055.00,945.00,4530.00,2245.00,320.00,1750.00,175.00
"4620124.00",5705.00,1300.00,3970.00,2090.00,440.00,1505.00,145.00
"4620125.00",6240.00,1485.00,3230.00,1205.00,260.00,740.00,200.00
"4620126.00",1860.00,220.00,1470.00,695.00,35.00,655.00,10.00
"4620127.01",5535.00,555.00,4235.00,2545.00,215.00,2130.00,200.00
"4620127.02",,,,,,,
"4620128.00",3425.00,355.00,2125.00,600.00,60.00,460.00,75.00
"4620129.01",3810.00,275.00,2495.00,1095.00,110.00,875.00,105.00
"4620129.02",3425.00,175.00,2510.00,1470.00,60.00,1315.00,95.00
"4620130.00",2865.00,80.00,2595.00,1635.00,25.00,1565.00,50.00
"4620131.00",3085.00,170.00,2520.00,1625.00,75.00,1400.00,150.00
"4620132.00",4340.00,225.00,3560.00,1830.00,55.00,1595.00,175.00
"4620133.00",2485.00,215.00,2035.00,915.00,50.00,820.00,45.00
"4620134.00",1055.00,90.00,820.00,225.00,10.00,195.00,20.00
"4620135.00",1645.00,215.00,1260.00,430.00,35.00,360.00,35.00
"4620136.00",2760.00,280.00,2260.00,735.00,40.00,635.00,65.00
"4620137.00",1100.00,60.00,935.00,420.00,15.00,370.00,35.00
"4620138.00",1940.00,175.00,1510.00,570.00,30.00,435.00,110.00
"4620139.00",3155.00,425.00,2500.00,770.00,85.00,630.00,55.00
"4620140.00",1395.00,220.00,1025.00,180.00,20.00,135.00,30.00
"4620141.00",1620.00,265.00,1230.00,260.00,25.00,215.00,15.00
"4620142.00",1650.00,265.00,1180.00,490.00,70.00,315.00,95.00
"4620143.00",2220.00,195.00,1570.00,635.00,45.00,470.00,125.00
"4620144.00",3455.00,400.00,2605.00,825.00,65.00,660.00,95.00
"4620145.00",,,,,,,
"4620146.00",2380.00,295.00,1910.00,610.00,45.00,505.00,55.00
"4620147.00",2745.00,385.00,2140.00,500.00,35.00,415.00,50.00
"4620148.00",1010.00,160.00,795.00,145.00,20.00,115.00,10.00
"4620149.00",3095.00,350.00,2430.00,680.00,50.00,565.00,65.00
"4620150.00",2335.00,300.00,1870.00,735.00,90.00,585.00,60.00
"4620151.00",2095.00,295.00,1620.00,415.00,25.00,300.00,85.00
"4620152.00",1515.00,200.00,1210.00,315.00,30.00,260.00,25.00
"4620153.00",740.00,105.00,580.00,235.00,25.00,185.00,30.00
"4620154.00",1145.00,205.00,875.00,175.00,25.00,140.00,10.00
"4620155.00",1755.00,230.00,1385.00,355.00,45.00,265.00,45.00
"4620156.00",1920.00,245.00,1525.00,430.00,55.00,325.00,45.00
"4620157.00",2110.00,285.00,1660.00,305.00,30.00,250.00,30.00
"4620158.00",2020.00,270.00,1535.00,450.00,20.00,330.00,100.00
"4620159.00",1940.00,320.00,1490.00,310.00,30.00,260.00,20.00
"4620160.00",1720.00,200.00,1320.00,480.00,20.00,345.00,110.00
"4620161.00",1935.00,305.00,1475.00,505.00,100.00,350.00,50.00
"4620162.00",1565.00,145.00,1305.00,375.00,25.00,315.00,35.00
"4620163.00",3095.00,405.00,2380.00,565.00,50.00,470.00,45.00
"4620164.00",1285.00,145.00,1000.00,240.00,10.00,210.00,20.00
"4620165.00",2455.00,625.00,1695.00,655.00,115.00,490.00,45.00
"4620166.00",490.00,65.00,400.00,105.00,20.00,80.00,10.00
"4620167.00",2550.00,615.00,1760.00,515.00,80.00,390.00,40.00
"4620168.00",2855.00,815.00,1840.00,525.00,95.00,375.00,50.00
"4620169.00",2155.00,360.00,1555.00,340.00,45.00,250.00,50.00
"4620170.00",2110.00,300.00,1615.00,455.00,35.00,365.00,45.00
"4620171.00",4405.00,450.00,3275.00,1210.00,70.00,810.00,325.00
"4620172.00",2495.00,225.00,2160.00,715.00,30.00,640.00,40.00
"4620173.00",1995.00,255.00,1610.00,405.00,25.00,355.00,25.00
"4620174.00",2085.00,270.00,1645.00,270.00,15.00,220.00,30.00
"4620175.00",1960.00,340.00,1490.00,245.00,25.00,195.00,25.00
"4620176.00",1550.00,165.00,1295.00,270.00,30.00,225.00,20.00
"4620177.00",1345.00,175.00,1095.00,210.00,20.00,175.00,15.00
"4620178.00",2350.00,310.00,1905.00,470.00,35.00,400.00,35.00
"4620179.00",3750.00,485.00,3025.00,940.00,75.00,765.00,95.00
"4620180.00",3375.00,520.00,2555.00,830.00,105.00,625.00,95.00
"4620181.00",4450.00,755.00,3205.00,980.00,125.00,685.00,165.00
"4620182.00",2125.00,385.00,1500.00,375.00,50.00,265.00,65.00
"4620183.00",2185.00,345.00,1600.00,465.00,65.00,310.00,90.00
"4620184.00",2945.00,525.00,2080.00,525.00,55.00,385.00,90.00
"4620185.00",5175.00,925.00,3675.00,1040.00,135.00,730.00,175.00
"4620186.00",4535.00,775.00,3180.00,1160.00,205.00,770.00,185.00
"4620187.01",2860.00,350.00,2045.00,775.00,90.00,520.00,165.00
"4620187.03",4740.00,780.00,3220.00,915.00,135.00,505.00,275.00
"4620187.04",5235.00,1195.00,3560.00,595.00,110.00,385.00,100.00
"4620188.01",2185.00,365.00,1575.00,510.00,90.00,350.00,65.00
"4620188.02",2665.00,450.00,1885.00,585.00,85.00,410.00,85.00
"4620189.00",,,,,,,
"4620190.01",3590.00,545.00,2290.00,480.00,75.00,305.00,100.00
"4620190.02",3930.00,295.00,1880.00,305.00,25.00,155.00,120.00
"4620191.00",6020.00,1030.00,3800.00,970.00,165.00,620.00,185.00
"4620192.00",2580.00,465.00,1570.00,400.00,100.00,220.00,85.00
"4620193.00",2005.00,390.00,1290.00,290.00,65.00,175.00,50.00
"4620194.00",7475.00,1930.00,4770.00,1275.00,420.00,700.00,160.00
"4620195.01",3130.00,480.00,1760.00,490.00,70.00,265.00,150.00
"4620195.02",5255.00,995.00,3215.00,1145.00,270.00,685.00,200.00
"4620195.03",4975.00,850.00,3100.00,725.00,135.00,435.00,160.00
"4620196.00",3930.00,760.00,2545.00,900.00,175.00,560.00,165.00
"4620197.00",4855.00,995.00,3105.00,1020.00,215.00,635.00,175.00
"4620198.00",4940.00,985.00,3160.00,1140.00,195.00,715.00,230.00
"4620199.00",2615.00,460.00,1840.00,610.00,120.00,420.00,75.00
"4620200.00",4660.00,950.00,3120.00,1270.00,240.00,850.00,180.00
"4620201.00",6595.00,1225.00,4235.00,1900.00,380.00,1100.00,425.00
"4620202.00",4150.00,660.00,2695.00,830.00,90.00,490.00,250.00
"4620203.00",2690.00,445.00,1920.00,425.00,35.00,310.00,80.00
"4620204.00",2645.00,450.00,1915.00,430.00,55.00,315.00,60.00
"4620205.00",2115.00,340.00,1505.00,340.00,30.00,245.00,65.00
"4620206.00",2565.00,450.00,1800.00,345.00,25.00,260.00,60.00
"4620207.00",3225.00,465.00,2390.00,725.00,55.00,575.00,95.00
"4620208.00",2385.00,360.00,1770.00,430.00,45.00,320.00,60.00
"4620209.00",5540.00,800.00,4085.00,1280.00,150.00,945.00,190.00
"4620210.00",3780.00,460.00,3040.00,880.00,90.00,645.00,145.00
"4620211.00",2200.00,275.00,1720.00,485.00,40.00,355.00,95.00
"4620212.00",2535.00,375.00,1970.00,475.00,50.00,370.00,50.00
"4620213.00",2485.00,395.00,1890.00,430.00,55.00,330.00,45.00
"4620214.00",2720.00,380.00,2060.00,600.00,60.00,395.00,145.00
"4620215.00",2915.00,420.00,2200.00,640.00,65.00,430.00,150.00
"4620216.00",2225.00,290.00,1805.00,485.00,50.00,400.00,35.00
"4620217.00",2620.00,325.00,2030.00,570.00,60.00,385.00,130.00
"4620218.00",3035.00,340.00,2445.00,645.00,55.00,515.00,75.00
"4620219.00",2775.00,325.00,2210.00,570.00,50.00,445.00,75.00
"4620220.00",5650.00,940.00,3855.00,2445.00,450.00,1575.00,425.00
"4620221.00",5990.00,1080.00,3960.00,2295.00,445.00,1500.00,350.00
"4620222.00",3560.00,710.00,2230.00,1250.00,245.00,775.00,225.00
"4620223.01",3885.00,920.00,2480.00,1455.00,350.00,930.00,175.00
"4620223.02",3085.00,715.00,1915.00,1025.00,260.00,605.00,160.00
"4620224.00",5940.00,1315.00,3645.00,2320.00,550.00,1350.00,425.00
"4620225.00",1380.00,245.00,915.00,215.00,40.00,150.00,25.00
"4620226.00",3145.00,455.00,2375.00,400.00,55.00,295.00,55.00
"4620227.00",1590.00,270.00,1190.00,215.00,35.00,160.00,20.00
"4620228.00",1600.00,265.00,1175.00,220.00,30.00,160.00,30.00
"4620229.00",,,,,,,
"4620230.00",1880.00,300.00,1380.00,290.00,35.00,220.00,35.00
"4620231.00",1680.00,280.00,1300.00,290.00,45.00,210.00,35.00
"4620232.00",3730.00,465.00,2860.00,560.00,80.00,405.00,70.00
"4620233.00",2020.00,210.00,1590.00,510.00,50.00,390.00,70.00
"4620234.00",2170.00,240.00,1585.00,680.00,40.00,430.00,205.00
"4620235.00",1945.00,230.00,1555.00,330.00,20.00,265.00,45.00
"4620236.00",1760.00,250.00,1285.00,395.00,45.00,235.00,110.00
"4620237.00",3435.00,495.00,2645.00,495.00,65.00,350.00,80.00
"4620238.00",2360.00,370.00,1780.00,400.00,40.00,310.00,50.00
"4620239.00",4610.00,740.00,3415.00,1220.00,155.00,900.00,160.00
"4620240.00",3115.00,610.00,2080.00,1015.00,210.00,620.00,180.00
"4620241.00",2915.00,585.00,2000.00,810.00,180.00,530.00,100.00
"4620242.00",6255.00,1175.00,4270.00,1725.00,330.00,1140.00,255.00
"4620243.00",3945.00,760.00,2735.00,1040.00,240.00,680.00,120.00
"4620244.00",2135.00,390.00,1515.00,475.00,65.00,345.00,65.00
"4620245.00",2860.00,380.00,2185.00,750.00,60.00,550.00,145.00
"4620247.00",2240.00,350.00,1715.00,405.00,35.00,310.00,60.00
"4620249.00",4140.00,660.00,2830.00,1000.00,140.00,705.00,150.00
"4620250.00",4050.00,750.00,2715.00,855.00,135.00,580.00,135.00
"4620251.01",3375.00,605.00,2120.00,905.00,160.00,525.00,225.00
"4620251.02",2720.00,520.00,1885.00,915.00,165.00,620.00,125.00
"4620252.00",5225.00,1125.00,3425.00,1685.00,410.00,1065.00,205.00
"4620253.00",3435.00,790.00,2290.00,940.00,250.00,590.00,95.00
"4620254.00",4055.00,800.00,2685.00,1160.00,260.00,760.00,135.00
"4620256.00",3770.00,840.00,2465.00,945.00,255.00,570.00,120.00
"4620257.00",4525.00,1140.00,2720.00,1340.00,380.00,740.00,220.00
"4620258.00",5165.00,1640.00,3105.00,2110.00,845.00,1145.00,120.00
"4620259.00",5960.00,1620.00,3730.00,2225.00,700.00,1350.00,175.00
"4620260.00",2310.00,635.00,1400.00,595.00,210.00,325.00,60.00
"4620261.00",2710.00,680.00,1640.00,845.00,245.00,485.00,115.00
"4620262.00",4525.00,1145.00,2725.00,1345.00,410.00,785.00,150.00
"4620263.00",4085.00,905.00,2410.00,980.00,250.00,490.00,240.00
"4620264.01",5190.00,980.00,3085.00,700.00,205.00,405.00,85.00
"4620264.02",4880.00,750.00,3315.00,805.00,185.00,475.00,145.00
"4620265.00",4540.00,800.00,3135.00,675.00,70.00,490.00,115.00
"4620266.00",3215.00,490.00,2275.00,810.00,110.00,510.00,190.00
"4620267.00",6325.00,1260.00,4105.00,1230.00,330.00,735.00,165.00
"4620268.01",6490.00,1240.00,3760.00,1780.00,415.00,980.00,385.00
"4620268.02",5595.00,1405.00,3555.00,1490.00,440.00,845.00,210.00
"4620268.03",,,,,,,
"4620269.00",4105.00,960.00,2715.00,1250.00,330.00,790.00,125.00
"4620270.00",4505.00,735.00,3125.00,980.00,135.00,730.00,110.00
"4620271.00",3430.00,605.00,2275.00,315.00,40.00,205.00,70.00
"4620272.00",3790.00,755.00,2470.00,865.00,205.00,555.00,100.00
"4620273.00",4410.00,860.00,2665.00,865.00,190.00,485.00,190.00
"4620274.00",3010.00,610.00,1795.00,605.00,135.00,335.00,135.00
"4620275.00",3985.00,730.00,2555.00,855.00,150.00,585.00,120.00
"4620276.00",5060.00,990.00,3295.00,1100.00,200.00,700.00,200.00
"4620277.00",3760.00,730.00,2470.00,1010.00,195.00,690.00,120.00
"4620278.00",4345.00,860.00,2870.00,815.00,145.00,550.00,115.00
"4620279.00",4665.00,720.00,2705.00,930.00,120.00,565.00,245.00
"4620280.00",4485.00,1010.00,2880.00,945.00,195.00,635.00,110.00
"4620281.00",3135.00,570.00,1965.00,310.00,40.00,195.00,65.00
"4620282.00",6485.00,1425.00,4005.00,1605.00,380.00,995.00,225.00
"4620283.01",3570.00,685.00,1980.00,585.00,105.00,320.00,160.00
"4620283.02",2850.00,570.00,1630.00,695.00,135.00,420.00,145.00
"4620284.00",3470.00,630.00,2035.00,725.00,130.00,380.00,215.00
"4620285.00",5730.00,1435.00,3475.00,1365.00,410.00,840.00,120.00
"4620286.00",5305.00,1490.00,3195.00,1575.00,490.00,930.00,150.00
"4620287.01",6600.00,1660.00,4345.00,2355.00,555.00,1565.00,230.00
"4620287.02",4525.00,1035.00,2570.00,835.00,210.00,420.00,205.00
"4620288.00",1255.00,255.00,795.00,80.00,20.00,50.00,10.00
"4620290.01",2650.00,615.00,1630.00,315.00,70.00,160.00,85.00
"4620290.02",5725.00,1045.00,3590.00,660.00,140.00,355.00,155.00
"4620290.03",4170.00,815.00,2630.00,660.00,155.00,375.00,130.00
"4620290.04",6890.00,1495.00,4455.00,850.00,260.00,485.00,105.00
"4620290.05",4725.00,625.00,2380.00,585.00,80.00,245.00,260.00
"4620290.06",5375.00,1045.00,3255.00,740.00,215.00,370.00,155.00
"4620290.07",4120.00,980.00,2500.00,675.00,180.00,360.00,135.00
"4620290.08",4020.00,705.00,2550.00,370.00,85.00,185.00,100.00
"4620290.09",4900.00,1005.00,2985.00,630.00,215.00,275.00,145.00
"4620291.01",3915.00,845.00,2540.00,310.00,55.00,160.00,90.00
"4620291.03",5285.00,1330.00,3560.00,305.00,70.00,195.00,40.00
"4620291.04",4740.00,1315.00,3120.00,275.00,90.00,145.00,40.00
"4620300.00",2230.00,270.00,1740.00,690.00,85.00,530.00,80.00
"4620301.00",4875.00,635.00,3645.00,1045.00,160.00,705.00,180.00
"4620302.00",2915.00,430.00,2260.00,810.00,135.00,595.00,85.00
"4620303.00",2285.00,345.00,1715.00,655.00,105.00,430.00,120.00
"4620304.00",3210.00,495.00,2245.00,900.00,135.00,575.00,195.00
"4620305.00",3740.00,465.00,2770.00,880.00,115.00,655.00,110.00
"4620306.00",2845.00,390.00,2095.00,695.00,120.00,465.00,105.00
"4620307.00",3070.00,470.00,2360.00,865.00,190.00,590.00,85.00
"4620308.00",2690.00,400.00,2055.00,660.00,150.00,435.00,80.00
"4620309.00",1360.00,240.00,940.00,215.00,30.00,130.00,40.00
"4620310.00",3390.00,625.00,2335.00,470.00,95.00,305.00,75.00
"4620311.00",3785.00,570.00,2725.00,940.00,145.00,595.00,200.00
"4620312.00",3240.00,605.00,2075.00,670.00,120.00,365.00,190.00
"4620313.00",3245.00,580.00,2125.00,455.00,95.00,275.00,85.00
"4620314.00",2430.00,415.00,1575.00,295.00,55.00,170.00,70.00
"4620315.00",,,,,,,
"4620316.00",2040.00,430.00,1335.00,85.00,10.00,55.00,25.00
"4620317.02",7655.00,1230.00,4565.00,1290.00,295.00,840.00,160.00
"4620317.03",4350.00,770.00,2795.00,455.00,110.00,295.00,55.00
"4620317.04",7975.00,1675.00,5015.00,1410.00,395.00,885.00,135.00
"4620320.00",4670.00,905.00,2955.00,650.00,130.00,400.00,115.00
"4620321.00",2900.00,535.00,1980.00,470.00,75.00,320.00,75.00
"4620322.02",3815.00,720.00,2395.00,495.00,110.00,295.00,85.00
"4620322.03",4740.00,805.00,2725.00,920.00,200.00,485.00,235.00
"4620322.04",2815.00,400.00,1625.00,480.00,55.00,210.00,210.00
"4620323.00",2510.00,455.00,1620.00,375.00,70.00,250.00,55.00
"4620324.01",4825.00,1010.00,3030.00,1130.00,320.00,715.00,105.00
"4620324.02",2790.00,610.00,1765.00,560.00,155.00,355.00,55.00
"4620325.01",3715.00,815.00,2195.00,690.00,200.00,380.00,105.00
"4620325.02",6470.00,1345.00,3935.00,1575.00,440.00,910.00,225.00
"4620325.03",3700.00,750.00,2205.00,620.00,155.00,380.00,85.00
"4620325.05",6485.00,1040.00,4145.00,1165.00,180.00,780.00,200.00
"4620325.06",4225.00,665.00,2710.00,495.00,90.00,335.00,75.00
"4620326.01",2825.00,620.00,1720.00,540.00,160.00,315.00,65.00
"4620326.02",3385.00,675.00,2190.00,805.00,195.00,500.00,110.00
"4620326.03",4965.00,1080.00,3060.00,1015.00,275.00,610.00,125.00
"4620327.00",4710.00,925.00,3075.00,975.00,220.00,635.00,115.00
"4620328.00",1940.00,565.00,1150.00,880.00,280.00,465.00,135.00
"4620329.00",3670.00,785.00,2420.00,770.00,215.00,470.00,85.00
"4620330.00",5230.00,1125.00,3515.00,1350.00,320.00,830.00,195.00
"4620340.00",5045.00,1140.00,3050.00,420.00,110.00,245.00,60.00
"4620350.00",2265.00,370.00,1435.00,505.00,80.00,325.00,95.00
"4620351.00",4985.00,655.00,2475.00,985.00,165.00,615.00,205.00
"4620352.00",2865.00,575.00,1630.00,530.00,160.00,310.00,55.00
"4620353.00",2995.00,710.00,1735.00,285.00,85.00,170.00,30.00
"4620354.00",3090.00,790.00,1815.00,165.00,50.00,100.00,15.00
"4620355.00",1565.00,260.00,935.00,220.00,35.00,155.00,30.00
"4620356.00",2015.00,480.00,1155.00,150.00,45.00,80.00,20.00
"4620360.00",1845.00,420.00,1075.00,115.00,35.00,65.00,15.00
"4620361.00",1340.00,225.00,845.00,225.00,25.00,170.00,30.00
"4620362.00",2330.00,640.00,1300.00,185.00,45.00,115.00,30.00
"4620363.00",4910.00,1365.00,2520.00,735.00,195.00,445.00,95.00
"4620364.00",3115.00,1280.00,1660.00,550.00,160.00,355.00,30.00
"4620365.00",3075.00,865.00,1840.00,445.00,130.00,275.00,40.00
"4620366.00",2575.00,680.00,1490.00,220.00,55.00,145.00,25.00
"4620367.00",4030.00,965.00,2500.00,490.00,120.00,295.00,75.00
"4620370.00",6965.00,1645.00,4080.00,750.00,195.00,465.00,85.00
"4620380.00",4060.00,780.00,2120.00,715.00,145.00,400.00,170.00
"4620381.00",5880.00,1460.00,3510.00,1655.00,460.00,985.00,210.00
"4620382.01",3650.00,880.00,1735.00,595.00,135.00,305.00,150.00
"4620382.02",4440.00,1165.00,2455.00,475.00,145.00,275.00,50.00
