"census_id","HR_code","census_type"
"48020397",4831,"DA"
"48020398",4831,"DA"
"48020399",4831,"DA"
"48020401",4831,"DA"
"48020402",4831,"DA"
"48020403",4831,"DA"
"48020404",4831,"DA"
"48020406",4831,"DA"
"48030087",4832,"DA"
"48030088",4832,"DA"
"48030089",4832,"DA"
"48030090",4832,"DA"
"48030091",4832,"DA"
"48030092",4832,"DA"
"48030093",4832,"DA"
"48030094",4832,"DA"
"48030095",4832,"DA"
"48030096",4832,"DA"
"48030097",4832,"DA"
"48030098",4832,"DA"
"48030099",4832,"DA"
"48030100",4832,"DA"
"48030101",4832,"DA"
"48030102",4832,"DA"
"48030103",4832,"DA"
"48030103",4831,"DA"
"48030104",4831,"DA"
"48030104",4832,"DA"
"48030105",4832,"DA"
"48030105",4831,"DA"
"48030106",4831,"DA"
"48030106",4832,"DA"
"48030107",4832,"DA"
"48030108",4831,"DA"
"48030109",4831,"DA"
"48030110",4831,"DA"
"48030111",4831,"DA"
"48030112",4831,"DA"
"48030113",4831,"DA"
"48030114",4831,"DA"
"48030115",4831,"DA"
"48030116",4831,"DA"
"48030117",4831,"DA"
"48030118",4831,"DA"
"48030119",4831,"DA"
"48030120",4831,"DA"
"48030121",4831,"DA"
"48030122",4831,"DA"
"48030123",4831,"DA"
"48030124",4831,"DA"
"48030125",4831,"DA"
"48030126",4831,"DA"
"48030127",4831,"DA"
"48030128",4831,"DA"
"48030129",4831,"DA"
"48030130",4831,"DA"
"48030131",4831,"DA"
"48030132",4831,"DA"
"48030133",4831,"DA"
"48030134",4831,"DA"
"48030135",4831,"DA"
"48030136",4831,"DA"
"48030137",4831,"DA"
"48030138",4831,"DA"
"48030139",4831,"DA"
"48030140",4831,"DA"
"48030141",4831,"DA"
"48030142",4831,"DA"
"48030143",4831,"DA"
"48030144",4831,"DA"
"48030145",4831,"DA"
"48030146",4831,"DA"
"48030147",4831,"DA"
"48030148",4831,"DA"
"48030149",4831,"DA"
"48030150",4831,"DA"
"48030151",4831,"DA"
"48030152",4831,"DA"
"48030153",4831,"DA"
"48030154",4831,"DA"
"48030155",4831,"DA"
"48030156",4831,"DA"
"48030157",4831,"DA"
"48030158",4831,"DA"
"48030159",4831,"DA"
"48030160",4831,"DA"
"48030161",4831,"DA"
"48030162",4831,"DA"
"48030163",4831,"DA"
"48030164",4831,"DA"
"48030165",4831,"DA"
"48030166",4831,"DA"
"48030167",4831,"DA"
"48030168",4831,"DA"
"48030169",4831,"DA"
"48030170",4831,"DA"
"48030171",4831,"DA"
"48040039",4833,"DA"
"48040040",4833,"DA"
"48040041",4833,"DA"
"48040042",4833,"DA"
"48040043",4833,"DA"
"48040044",4831,"DA"
"48040045",4831,"DA"
"48040046",4831,"DA"
"48040047",4831,"DA"
"48040048",4833,"DA"
"48040049",4833,"DA"
"48040050",4833,"DA"
"48040051",4833,"DA"
"48040052",4833,"DA"
"48040053",4833,"DA"
"48040054",4833,"DA"
"48040055",4833,"DA"
"48040056",4833,"DA"
"48040057",4831,"DA"
"48040058",4831,"DA"
"48040059",4831,"DA"
"48040060",4831,"DA"
"48040061",4831,"DA"
"48040062",4831,"DA"
"48040063",4831,"DA"
"48050129",4833,"DA"
"48050130",4833,"DA"
"48050131",4833,"DA"
"48050132",4833,"DA"
"48050133",4833,"DA"
"48050134",4833,"DA"
"48050135",4833,"DA"
"48050136",4833,"DA"
"48050137",4833,"DA"
"48050138",4833,"DA"
"48050139",4833,"DA"
"48050140",4833,"DA"
"48050141",4833,"DA"
"48050142",4833,"DA"
"48050143",4833,"DA"
"48050144",4833,"DA"
"48050145",4833,"DA"
"48050146",4833,"DA"
"48050147",4833,"DA"
"48050148",4833,"DA"
"48050149",4833,"DA"
"48050150",4833,"DA"
"48050151",4833,"DA"
"48050152",4833,"DA"
"48050153",4833,"DA"
"48050154",4833,"DA"
"48050155",4833,"DA"
"48050156",4833,"DA"
"48050157",4833,"DA"
"48050158",4833,"DA"
"48050159",4833,"DA"
"48050160",4833,"DA"
"48050161",4833,"DA"
"48050162",4833,"DA"
"48050163",4833,"DA"
"48050164",4833,"DA"
"48050165",4832,"DA"
"48050166",4832,"DA"
"48050167",4832,"DA"
"48050168",4832,"DA"
"48050169",4832,"DA"
"48050170",4832,"DA"
"48050171",4832,"DA"
"48050172",4832,"DA"
"48050173",4832,"DA"
"48050174",4832,"DA"
"48050177",4832,"DA"
"48050178",4832,"DA"
"48050179",4832,"DA"
"48050180",4832,"DA"
"48050181",4832,"DA"
"48050182",4832,"DA"
"48050183",4832,"DA"
"48050184",4832,"DA"
"48050186",4832,"DA"
"48050187",4832,"DA"
"48050190",4832,"DA"
"48050191",4832,"DA"
"48050192",4832,"DA"
"48050195",4832,"DA"
"48050196",4832,"DA"
"48050197",4832,"DA"
"48050198",4832,"DA"
"48050199",4832,"DA"
"48050200",4832,"DA"
"48050201",4832,"DA"
"48050202",4832,"DA"
"48050203",4832,"DA"
"48050204",4832,"DA"
"48050205",4832,"DA"
"48050206",4832,"DA"
"48050207",4832,"DA"
"48050208",4832,"DA"
"48050209",4832,"DA"
"48050210",4832,"DA"
"48050211",4832,"DA"
"48050212",4832,"DA"
"48050213",4832,"DA"
"48050214",4832,"DA"
"48050215",4832,"DA"
"48050216",4832,"DA"
"48050217",4832,"DA"
"48050218",4832,"DA"
"48050219",4832,"DA"
"48050220",4832,"DA"
"48050221",4832,"DA"
"48050222",4832,"DA"
"48050223",4832,"DA"
"48050224",4832,"DA"
"48050225",4832,"DA"
"48050226",4832,"DA"
"48050227",4833,"DA"
"48050228",4833,"DA"
"48050229",4833,"DA"
"48050230",4833,"DA"
"48050231",4833,"DA"
"48050232",4833,"DA"
"48050233",4833,"DA"
"48050234",4833,"DA"
"48050235",4832,"DA"
"48050238",4832,"DA"
"48050241",4832,"DA"
"48050243",4832,"DA"
"48050244",4832,"DA"
"48050245",4832,"DA"
"48050246",4832,"DA"
"48060056",4832,"DA"
"48060057",4832,"DA"
"48060058",4832,"DA"
"48060059",4832,"DA"
"48060060",4832,"DA"
"48060061",4832,"DA"
"48060062",4832,"DA"
"48060063",4832,"DA"
"48060064",4832,"DA"
"48060065",4832,"DA"
"48060066",4832,"DA"
"48060067",4832,"DA"
"48060068",4832,"DA"
"48060069",4832,"DA"
"48060070",4832,"DA"
"48060071",4832,"DA"
"48060072",4832,"DA"
"48060073",4832,"DA"
"48060074",4832,"DA"
"48060075",4832,"DA"
"48060076",4832,"DA"
"48060077",4832,"DA"
"48060078",4832,"DA"
"48060079",4832,"DA"
"48060080",4832,"DA"
"48060085",4832,"DA"
"48060086",4832,"DA"
"48060087",4832,"DA"
"48060088",4832,"DA"
"48060089",4832,"DA"
"48060090",4832,"DA"
"48060091",4832,"DA"
"48060092",4832,"DA"
"48060093",4832,"DA"
"48060094",4832,"DA"
"48060095",4832,"DA"
"48060096",4832,"DA"
"48060097",4832,"DA"
"48060098",4832,"DA"
"48060099",4832,"DA"
"48060100",4832,"DA"
"48060101",4832,"DA"
"48060102",4832,"DA"
"48060103",4832,"DA"
"48060104",4832,"DA"
"48060105",4832,"DA"
"48060106",4832,"DA"
"48060107",4832,"DA"
"48060108",4832,"DA"
"48060109",4832,"DA"
"48060110",4832,"DA"
"48060112",4832,"DA"
"48060113",4832,"DA"
"48060114",4832,"DA"
"48060115",4832,"DA"
"48060116",4832,"DA"
"48060117",4832,"DA"
"48060118",4832,"DA"
"48060119",4832,"DA"
"48060120",4832,"DA"
"48060121",4832,"DA"
"48060122",4832,"DA"
"48060123",4832,"DA"
"48060124",4832,"DA"
"48060125",4832,"DA"
"48060126",4832,"DA"
"48060127",4832,"DA"
"48060128",4832,"DA"
"48060129",4832,"DA"
"48060130",4832,"DA"
"48060131",4832,"DA"
"48060132",4832,"DA"
"48060133",4832,"DA"
"48060134",4832,"DA"
"48060135",4832,"DA"
"48060136",4832,"DA"
"48060137",4832,"DA"
"48060138",4832,"DA"
"48060139",4832,"DA"
"48060140",4832,"DA"
"48060142",4832,"DA"
"48060143",4832,"DA"
"48060144",4832,"DA"
"48060145",4832,"DA"
"48060146",4832,"DA"
"48060147",4832,"DA"
"48060148",4832,"DA"
"48060149",4832,"DA"
"48060150",4832,"DA"
"48060151",4832,"DA"
"48060152",4832,"DA"
"48060153",4832,"DA"
"48060154",4832,"DA"
"48060155",4832,"DA"
"48060156",4832,"DA"
"48060157",4832,"DA"
"48060158",4832,"DA"
"48060160",4832,"DA"
"48060161",4832,"DA"
"48060162",4832,"DA"
"48060163",4832,"DA"
"48060165",4832,"DA"
"48060166",4832,"DA"
"48060167",4832,"DA"
"48060168",4832,"DA"
"48060169",4832,"DA"
"48060171",4832,"DA"
"48060172",4832,"DA"
"48060173",4832,"DA"
"48060174",4832,"DA"
"48060175",4832,"DA"
"48060177",4832,"DA"
"48060178",4832,"DA"
"48060179",4832,"DA"
"48060180",4832,"DA"
"48060181",4832,"DA"
"48060183",4832,"DA"
"48060184",4832,"DA"
"48060185",4832,"DA"
"48060186",4832,"DA"
"48060187",4832,"DA"
"48060188",4832,"DA"
"48060189",4832,"DA"
"48060190",4832,"DA"
"48060191",4832,"DA"
"48060192",4832,"DA"
"48060193",4832,"DA"
"48060194",4832,"DA"
"48060195",4832,"DA"
"48060196",4832,"DA"
"48060197",4832,"DA"
"48060198",4832,"DA"
"48060199",4832,"DA"
"48060200",4832,"DA"
"48060201",4832,"DA"
"48060202",4832,"DA"
"48060203",4832,"DA"
"48060205",4832,"DA"
"48060206",4832,"DA"
"48060207",4832,"DA"
"48060208",4832,"DA"
"48060209",4832,"DA"
"48060210",4832,"DA"
"48060211",4832,"DA"
"48060212",4832,"DA"
"48060214",4832,"DA"
"48060215",4832,"DA"
"48060216",4832,"DA"
"48060229",4832,"DA"
"48060230",4832,"DA"
"48060232",4832,"DA"
"48060233",4832,"DA"
"48060234",4832,"DA"
"48060235",4832,"DA"
"48060237",4832,"DA"
"48060238",4832,"DA"
"48060239",4832,"DA"
"48060240",4832,"DA"
"48060241",4832,"DA"
"48060242",4832,"DA"
"48060243",4832,"DA"
"48060244",4832,"DA"
"48060245",4832,"DA"
"48060246",4832,"DA"
"48060252",4832,"DA"
"48060254",4832,"DA"
"48060256",4832,"DA"
"48060261",4832,"DA"
"48060264",4832,"DA"
"48060265",4832,"DA"
"48060267",4832,"DA"
"48060268",4832,"DA"
"48060269",4832,"DA"
"48060270",4832,"DA"
"48060271",4832,"DA"
"48060272",4832,"DA"
"48060273",4832,"DA"
"48060274",4832,"DA"
"48060275",4832,"DA"
"48060276",4832,"DA"
"48060277",4832,"DA"
"48060278",4832,"DA"
"48060281",4832,"DA"
"48060282",4832,"DA"
"48060283",4832,"DA"
"48060284",4832,"DA"
"48060286",4832,"DA"
"48060289",4832,"DA"
"48060290",4832,"DA"
"48060291",4832,"DA"
"48060293",4832,"DA"
"48060294",4832,"DA"
"48060295",4832,"DA"
"48060298",4832,"DA"
"48060299",4832,"DA"
"48060300",4832,"DA"
"48060301",4832,"DA"
"48060302",4832,"DA"
"48060303",4832,"DA"
"48060304",4832,"DA"
"48060305",4832,"DA"
"48060306",4832,"DA"
"48060307",4832,"DA"
"48060308",4832,"DA"
"48060309",4832,"DA"
"48060310",4832,"DA"
"48060311",4832,"DA"
"48060312",4832,"DA"
"48060314",4832,"DA"
"48060315",4832,"DA"
"48060316",4832,"DA"
"48060317",4832,"DA"
"48060318",4832,"DA"
"48060319",4832,"DA"
"48060320",4832,"DA"
"48060321",4832,"DA"
"48060322",4832,"DA"
"48060323",4832,"DA"
"48060324",4832,"DA"
"48060325",4832,"DA"
"48060326",4832,"DA"
"48060327",4832,"DA"
"48060328",4832,"DA"
"48060329",4832,"DA"
"48060331",4832,"DA"
"48060334",4832,"DA"
"48060339",4832,"DA"
"48060340",4832,"DA"
"48060341",4832,"DA"
"48060349",4832,"DA"
"48060355",4832,"DA"
"48060356",4832,"DA"
"48060357",4832,"DA"
"48060358",4832,"DA"
"48060370",4832,"DA"
"48060373",4832,"DA"
"48060374",4832,"DA"
"48060375",4832,"DA"
"48060377",4832,"DA"
"48060378",4832,"DA"
"48060379",4832,"DA"
"48060380",4832,"DA"
"48060381",4832,"DA"
"48060382",4832,"DA"
"48060383",4832,"DA"
"48060384",4832,"DA"
"48060385",4832,"DA"
"48060386",4832,"DA"
"48060387",4832,"DA"
"48060388",4832,"DA"
"48060389",4832,"DA"
"48060390",4832,"DA"
"48060391",4832,"DA"
"48060392",4832,"DA"
"48060393",4832,"DA"
"48060394",4832,"DA"
"48060395",4832,"DA"
"48060396",4832,"DA"
"48060397",4832,"DA"
"48060398",4832,"DA"
"48060399",4832,"DA"
"48060400",4832,"DA"
"48060401",4832,"DA"
"48060402",4832,"DA"
"48060403",4832,"DA"
"48060404",4832,"DA"
"48060405",4832,"DA"
"48060406",4832,"DA"
"48060407",4832,"DA"
"48060408",4832,"DA"
"48060409",4832,"DA"
"48060410",4832,"DA"
"48060411",4832,"DA"
"48060412",4832,"DA"
"48060413",4832,"DA"
"48060414",4832,"DA"
"48060415",4832,"DA"
"48060416",4832,"DA"
"48060417",4832,"DA"
"48060418",4832,"DA"
"48060419",4832,"DA"
"48060420",4832,"DA"
"48060421",4832,"DA"
"48060422",4832,"DA"
"48060423",4832,"DA"
"48060424",4832,"DA"
"48060425",4832,"DA"
"48060426",4832,"DA"
"48060427",4832,"DA"
"48060428",4832,"DA"
"48060429",4832,"DA"
"48060430",4832,"DA"
"48060431",4832,"DA"
"48060432",4832,"DA"
"48060433",4832,"DA"
"48060434",4832,"DA"
"48060435",4832,"DA"
"48060436",4832,"DA"
"48060437",4832,"DA"
"48060438",4832,"DA"
"48060439",4832,"DA"
"48060440",4832,"DA"
"48060441",4832,"DA"
"48060442",4832,"DA"
"48060443",4832,"DA"
"48060444",4832,"DA"
"48060445",4832,"DA"
"48060446",4832,"DA"
"48060447",4832,"DA"
"48060448",4832,"DA"
"48060450",4832,"DA"
"48060452",4832,"DA"
"48060453",4832,"DA"
"48060454",4832,"DA"
"48060455",4832,"DA"
"48060456",4832,"DA"
"48060457",4832,"DA"
"48060458",4832,"DA"
"48060492",4832,"DA"
"48060493",4832,"DA"
"48060494",4832,"DA"
"48060495",4832,"DA"
"48060496",4832,"DA"
"48060497",4832,"DA"
"48060498",4832,"DA"
"48060499",4832,"DA"
"48060500",4832,"DA"
"48060501",4832,"DA"
"48060502",4832,"DA"
"48060505",4832,"DA"
"48060506",4832,"DA"
"48060508",4832,"DA"
"48060509",4832,"DA"
"48060510",4832,"DA"
"48060511",4832,"DA"
"48060512",4832,"DA"
"48060513",4832,"DA"
"48060514",4832,"DA"
"48060516",4832,"DA"
"48060518",4832,"DA"
"48060519",4832,"DA"
"48060520",4832,"DA"
"48060521",4832,"DA"
"48060522",4832,"DA"
"48060523",4832,"DA"
"48060524",4832,"DA"
"48060525",4832,"DA"
"48060526",4832,"DA"
"48060527",4832,"DA"
"48060528",4832,"DA"
"48060529",4832,"DA"
"48060530",4832,"DA"
"48060531",4832,"DA"
"48060532",4832,"DA"
"48060533",4832,"DA"
"48060534",4832,"DA"
"48060535",4832,"DA"
"48060536",4832,"DA"
"48060538",4832,"DA"
"48060539",4832,"DA"
"48060540",4832,"DA"
"48060541",4832,"DA"
"48060542",4832,"DA"
"48060543",4832,"DA"
"48060544",4832,"DA"
"48060545",4832,"DA"
"48060546",4832,"DA"
"48060547",4832,"DA"
"48060548",4832,"DA"
"48060549",4832,"DA"
"48060550",4832,"DA"
"48060551",4832,"DA"
"48060552",4832,"DA"
"48060553",4832,"DA"
"48060554",4832,"DA"
"48060555",4832,"DA"
"48060556",4832,"DA"
"48060557",4832,"DA"
"48060558",4832,"DA"
"48060559",4832,"DA"
"48060560",4832,"DA"
"48060561",4832,"DA"
"48060562",4832,"DA"
"48060563",4832,"DA"
"48060564",4832,"DA"
"48060565",4832,"DA"
"48060566",4832,"DA"
"48060567",4832,"DA"
"48060568",4832,"DA"
"48060569",4832,"DA"
"48060570",4832,"DA"
"48060571",4832,"DA"
"48060572",4832,"DA"
"48060573",4832,"DA"
"48060574",4832,"DA"
"48060575",4832,"DA"
"48060576",4832,"DA"
"48060577",4832,"DA"
"48060578",4832,"DA"
"48060579",4832,"DA"
"48060580",4832,"DA"
"48060581",4832,"DA"
"48060582",4832,"DA"
"48060583",4832,"DA"
"48060584",4832,"DA"
"48060585",4832,"DA"
"48060586",4832,"DA"
"48060587",4832,"DA"
"48060588",4832,"DA"
"48060589",4832,"DA"
"48060590",4832,"DA"
"48060591",4832,"DA"
"48060592",4832,"DA"
"48060593",4832,"DA"
"48060594",4832,"DA"
"48060595",4832,"DA"
"48060596",4832,"DA"
"48060597",4832,"DA"
"48060598",4832,"DA"
"48060599",4832,"DA"
"48060600",4832,"DA"
"48060601",4832,"DA"
"48060602",4832,"DA"
"48060603",4832,"DA"
"48060604",4832,"DA"
"48060605",4832,"DA"
"48060606",4832,"DA"
"48060607",4832,"DA"
"48060608",4832,"DA"
"48060609",4832,"DA"
"48060610",4832,"DA"
"48060611",4832,"DA"
"48060612",4832,"DA"
"48060613",4832,"DA"
"48060614",4832,"DA"
"48060615",4832,"DA"
"48060616",4832,"DA"
"48060617",4832,"DA"
"48060618",4832,"DA"
"48060619",4832,"DA"
"48060620",4832,"DA"
"48060621",4832,"DA"
"48060622",4832,"DA"
"48060623",4832,"DA"
"48060624",4832,"DA"
"48060625",4832,"DA"
"48060626",4832,"DA"
"48060627",4832,"DA"
"48060628",4832,"DA"
"48060629",4832,"DA"
"48060630",4832,"DA"
"48060631",4832,"DA"
"48060632",4832,"DA"
"48060633",4832,"DA"
"48060634",4832,"DA"
"48060635",4832,"DA"
"48060636",4832,"DA"
"48060637",4832,"DA"
"48060638",4832,"DA"
"48060639",4832,"DA"
"48060640",4832,"DA"
"48060643",4832,"DA"
"48060644",4832,"DA"
"48060645",4832,"DA"
"48060646",4832,"DA"
"48060647",4832,"DA"
"48060648",4832,"DA"
"48060649",4832,"DA"
"48060650",4832,"DA"
