"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"2070","6522","55-59","1375","Male",2016
"2071","6523","55-59","2385","Male",2016
"2072","6524","55-59","1760","Male",2016
"2073","6531","55-59","2845","Male",2016
"2074","6532","55-59","1530","Male",2016
"2075","6533","55-59","1650","Male",2016
"2076","7111","55-59","920","Male",2016
"2077","7121","55-59","1035","Male",2016
"2078","7131","55-59","1585","Male",2016
"2079","7141","55-59","1965","Male",2016
"2080","7142","55-59","2545","Male",2016
"2081","7143","55-59","4605","Male",2016
"2082","7151","55-59","1545","Male",2016
"2083","7152","55-59","835","Male",2016
"2084","8111","55-59","995","Male",2016
"2085","8121","55-59","1110","Male",2016
"2086","8131","55-59","1800","Male",2016
"2087","8141","55-59","1905","Male",2016
"2088","8151","55-59","595","Male",2016
"2089","8152","55-59","140","Male",2016
"2090","9111","55-59","140","Male",2016
"2091","9121","55-59","240","Male",2016
"2092","9122","55-59","340","Male",2016
"2093","9123","55-59","1545","Male",2016
"2094","9131","55-59","340","Male",2016
"2095","9141","55-59","1085","Male",2016
"2096","9151","55-59","330","Male",2016
"2097","9161","55-59","205","Male",2016
"2098","9171","55-59","10","Male",2016
"2099","10011","55-59","90","Male",2016
"2100","10012","55-59","65","Male",2016
"2101","10013","55-59","115","Male",2016
"2102","10014","55-59","445","Male",2016
"2103","11111","55-59","660","Male",2016
"2104","11112","55-59","825","Male",2016
"2105","11121","55-59","535","Male",2016
"2106","11131","55-59","140","Male",2016
"2107","11132","55-59","795","Male",2016
"2108","11133","55-59","25","Male",2016
"2109","11141","55-59","855","Male",2016
"2110","11211","55-59","615","Male",2016
"2111","12111","55-59","1360","Male",2016
"2112","12112","55-59","3410","Male",2016
"2113","12113","55-59","2195","Male",2016
"2114","12114","55-59","1510","Male",2016
"2115","12115","55-59","1180","Male",2016
"2116","12121","55-59","1890","Male",2016
"2117","12131","55-59","745","Male",2016
"2118","12132","55-59","2110","Male",2016
"2119","12141","55-59","760","Male",2016
"2120","12151","55-59","1025","Male",2016
"2121","12152","55-59","910","Male",2016
"2122","13111","55-59","5480","Male",2016
"2123","13112","55-59","2395","Male",2016
"2124","13113","55-59","3415","Male",2016
"2125","13114","55-59","4360","Male",2016
"2126","14111","55-59","2660","Male",2016
"2127","14112","55-59","2275","Male",2016
"2128","14113","55-59","2590","Male",2016
"2129","14114","55-59","1955","Male",2016
"2130","14121","55-59","5700","Male",2016
"2131","14122","55-59","5105","Male",2016
"2132","15111","55-59","1835","Male",2016
"2133","15121","55-59","2190","Male",2016
"2134","15131","55-59","2220","Male",2016
"2135","15141","55-59","1480","Male",2016
"2136","15151","55-59","4465","Male",2016
"2137","15161","55-59","6090","Male",2016
"2138","15171","55-59","6245","Male",2016
"2139","16111","55-59","4255","Male",2016
"2140","16112","55-59","3290","Male",2016
"2141","16121","55-59","2620","Male",2016
"2142","16122","55-59","4670","Male",2016
"2143","16211","55-59","2325","Male",2016
"2144","16212","55-59","2765","Male",2016
"2145","16213","55-59","4650","Male",2016
"2146","16221","55-59","4155","Male",2016
"2147","16222","55-59","3495","Male",2016
"2148","16223","55-59","690","Male",2016
"2149","16231","55-59","2305","Male",2016
"2150","16311","55-59","5545","Male",2016
"2151","16321","55-59","2465","Male",2016
"2152","16331","55-59","1080","Male",2016
"2153","16341","55-59","2795","Male",2016
"2154","16342","55-59","3985","Male",2016
"2155","16343","55-59","1035","Male",2016
"2156","17011","55-59","125","Male",2016
"2157","17012","55-59","130","Male",2016
"2158","18011","55-59","335","Male",2016
"2159","1111","60-64","950","Male",2016
"2160","1121","60-64","1360","Male",2016
"2161","1131","60-64","980","Male",2016
"2162","1141","60-64","485","Male",2016
"2163","1151","60-64","2415","Male",2016
"2164","1161","60-64","865","Male",2016
"2165","1171","60-64","1015","Male",2016
"2166","1181","60-64","865","Male",2016
"2167","2111","60-64","1410","Male",2016
"2168","2121","60-64","1170","Male",2016
"2169","2131","60-64","2215","Male",2016
"2170","2141","60-64","2835","Male",2016
"2171","2151","60-64","3250","Male",2016
"2172","2161","60-64","975","Male",2016
"2173","3111","60-64","2255","Male",2016
"2174","3121","60-64","2490","Male",2016
"2175","3122","60-64","1615","Male",2016
"2176","3123","60-64","2440","Male",2016
"2177","3124","60-64","1425","Male",2016
"2178","3125","60-64","935","Male",2016
"2179","3126","60-64","1950","Male",2016
"2180","3131","60-64","2805","Male",2016
"2181","3132","60-64","3450","Male",2016
"2182","3133","60-64","3145","Male",2016
"2183","3134","60-64","1395","Male",2016
"2184","3141","60-64","635","Male",2016
"2185","3142","60-64","765","Male",2016
"2186","4111","60-64","610","Male",2016
"2187","4121","60-64","680","Male",2016
"2188","4122","60-64","665","Male",2016
"2189","4131","60-64","1120","Male",2016
"2190","4141","60-64","3045","Male",2016
"2191","4151","60-64","3260","Male",2016
"2192","4152","60-64","1925","Male",2016
"2193","4161","60-64","975","Male",2016
"2194","4162","60-64","895","Male",2016
"2195","4171","60-64","3795","Male",2016
"2196","4181","60-64","2825","Male",2016
"2197","4182","60-64","900","Male",2016
"2198","5111","60-64","2340","Male",2016
"2199","5121","60-64","3770","Male",2016
"2200","5131","60-64","2365","Male",2016
"2201","5141","60-64","705","Male",2016
"2202","5151","60-64","5070","Male",2016
"2203","5161","60-64","1250","Male",2016
"2204","5171","60-64","685","Male",2016
"2205","5181","60-64","1005","Male",2016
"2206","5191","60-64","1075","Male",2016
"2207","6111","60-64","2630","Male",2016
"2208","6112","60-64","2730","Male",2016
"2209","6113","60-64","1565","Male",2016
"2210","6121","60-64","2015","Male",2016
"2211","6122","60-64","2160","Male",2016
"2212","6211","60-64","1280","Male",2016
"2213","6212","60-64","1895","Male",2016
"2214","6221","60-64","715","Male",2016
"2215","6222","60-64","1185","Male",2016
"2216","6223","60-64","720","Male",2016
"2217","6224","60-64","980","Male",2016
"2218","6225","60-64","1430","Male",2016
"2219","6311","60-64","990","Male",2016
"2220","6312","60-64","940","Male",2016
"2221","6313","60-64","1940","Male",2016
"2222","6314","60-64","395","Male",2016
"2223","6321","60-64","870","Male",2016
"2224","6322","60-64","1355","Male",2016
"2225","6323","60-64","1310","Male",2016
"2226","6324","60-64","500","Male",2016
"2227","6411","60-64","1365","Male",2016
"2228","6412","60-64","2085","Male",2016
"2229","6421","60-64","2245","Male",2016
"2230","6422","60-64","2250","Male",2016
"2231","6431","60-64","1500","Male",2016
"2232","6432","60-64","1165","Male",2016
"2233","6511","60-64","1300","Male",2016
"2234","6512","60-64","1690","Male",2016
"2235","6521","60-64","1560","Male",2016
"2236","6522","60-64","1180","Male",2016
"2237","6523","60-64","1980","Male",2016
"2238","6524","60-64","1480","Male",2016
"2239","6531","60-64","2385","Male",2016
"2240","6532","60-64","1375","Male",2016
"2241","6533","60-64","1330","Male",2016
"2242","7111","60-64","865","Male",2016
"2243","7121","60-64","1055","Male",2016
"2244","7131","60-64","1325","Male",2016
"2245","7141","60-64","1585","Male",2016
"2246","7142","60-64","2070","Male",2016
"2247","7143","60-64","3730","Male",2016
"2248","7151","60-64","1270","Male",2016
"2249","7152","60-64","870","Male",2016
"2250","8111","60-64","885","Male",2016
"2251","8121","60-64","995","Male",2016
"2252","8131","60-64","1525","Male",2016
"2253","8141","60-64","1605","Male",2016
"2254","8151","60-64","565","Male",2016
"2255","8152","60-64","135","Male",2016
"2256","9111","60-64","70","Male",2016
"2257","9121","60-64","260","Male",2016
"2258","9122","60-64","270","Male",2016
"2259","9123","60-64","1270","Male",2016
"2260","9131","60-64","325","Male",2016
"2261","9141","60-64","965","Male",2016
"2262","9151","60-64","280","Male",2016
"2263","9161","60-64","160","Male",2016
"2264","9171","60-64","10","Male",2016
"2265","10011","60-64","70","Male",2016
"2266","10012","60-64","60","Male",2016
"2267","10013","60-64","105","Male",2016
"2268","10014","60-64","295","Male",2016
"2269","11111","60-64","670","Male",2016
"2270","11112","60-64","825","Male",2016
"2271","11121","60-64","595","Male",2016
"2272","11131","60-64","150","Male",2016
"2273","11132","60-64","770","Male",2016
"2274","11133","60-64","35","Male",2016
"2275","11141","60-64","865","Male",2016
"2276","11211","60-64","615","Male",2016
"2277","12111","60-64","1225","Male",2016
"2278","12112","60-64","3200","Male",2016
"2279","12113","60-64","2035","Male",2016
"2280","12114","60-64","1405","Male",2016
"2281","12115","60-64","1100","Male",2016
"2282","12121","60-64","1955","Male",2016
"2283","12131","60-64","755","Male",2016
"2284","12132","60-64","1955","Male",2016
"2285","12141","60-64","815","Male",2016
"2286","12151","60-64","1010","Male",2016
"2287","12152","60-64","880","Male",2016
"2288","13111","60-64","3965","Male",2016
"2289","13112","60-64","1830","Male",2016
"2290","13113","60-64","2725","Male",2016
"2291","13114","60-64","3400","Male",2016
"2292","14111","60-64","2755","Male",2016
"2293","14112","60-64","1815","Male",2016
"2294","14113","60-64","2415","Male",2016
"2295","14114","60-64","1765","Male",2016
"2296","14121","60-64","4465","Male",2016
"2297","14122","60-64","4100","Male",2016
"2298","15111","60-64","1910","Male",2016
"2299","15121","60-64","2190","Male",2016
"2300","15131","60-64","2295","Male",2016
"2301","15141","60-64","1465","Male",2016
"2302","15151","60-64","3675","Male",2016
"2303","15161","60-64","4930","Male",2016
"2304","15171","60-64","4570","Male",2016
"2305","16111","60-64","4010","Male",2016
"2306","16112","60-64","2740","Male",2016
"2307","16121","60-64","2005","Male",2016
"2308","16122","60-64","4095","Male",2016
"2309","16211","60-64","1985","Male",2016
"2310","16212","60-64","2425","Male",2016
"2311","16213","60-64","3760","Male",2016
"2312","16221","60-64","3665","Male",2016
"2313","16222","60-64","3015","Male",2016
"2314","16223","60-64","625","Male",2016
"2315","16231","60-64","2320","Male",2016
"2316","16311","60-64","4530","Male",2016
"2317","16321","60-64","2180","Male",2016
"2318","16331","60-64","930","Male",2016
"2319","16341","60-64","2225","Male",2016
"2320","16342","60-64","2925","Male",2016
"2321","16343","60-64","945","Male",2016
"2322","17011","60-64","95","Male",2016
"2323","17012","60-64","90","Male",2016
"2324","18011","60-64","240","Male",2016
"2325","1111","65-69","815","Male",2016
"2326","1121","65-69","1185","Male",2016
"2327","1131","65-69","870","Male",2016
"2328","1141","65-69","410","Male",2016
"2329","1151","65-69","2025","Male",2016
"2330","1161","65-69","785","Male",2016
"2331","1171","65-69","965","Male",2016
"2332","1181","65-69","760","Male",2016
"2333","2111","65-69","1160","Male",2016
"2334","2121","65-69","945","Male",2016
"2335","2131","65-69","1725","Male",2016
"2336","2141","65-69","2270","Male",2016
"2337","2151","65-69","2700","Male",2016
"2338","2161","65-69","825","Male",2016
"2339","3111","65-69","1975","Male",2016
"2340","3121","65-69","2140","Male",2016
"2341","3122","65-69","1440","Male",2016
"2342","3123","65-69","2250","Male",2016
"2343","3124","65-69","1335","Male",2016
"2344","3125","65-69","860","Male",2016
"2345","3126","65-69","1685","Male",2016
"2346","3131","65-69","2485","Male",2016
"2347","3132","65-69","3240","Male",2016
"2348","3133","65-69","2600","Male",2016
"2349","3134","65-69","1340","Male",2016
"2350","3141","65-69","615","Male",2016
"2351","3142","65-69","710","Male",2016
"2352","4111","65-69","475","Male",2016
"2353","4121","65-69","625","Male",2016
"2354","4122","65-69","540","Male",2016
"2355","4131","65-69","950","Male",2016
"2356","4141","65-69","2545","Male",2016
"2357","4151","65-69","2945","Male",2016
"2358","4152","65-69","1730","Male",2016
"2359","4161","65-69","820","Male",2016
"2360","4162","65-69","785","Male",2016
"2361","4171","65-69","3360","Male",2016
"2362","4181","65-69","2465","Male",2016
"2363","4182","65-69","890","Male",2016
"2364","5111","65-69","2160","Male",2016
"2365","5121","65-69","3310","Male",2016
"2366","5131","65-69","2310","Male",2016
"2367","5141","65-69","625","Male",2016
"2368","5151","65-69","4400","Male",2016
"2369","5161","65-69","1180","Male",2016
"2370","5171","65-69","680","Male",2016
"2371","5181","65-69","875","Male",2016
"2372","5191","65-69","930","Male",2016
"2373","6111","65-69","2295","Male",2016
"2374","6112","65-69","2120","Male",2016
"2375","6113","65-69","1525","Male",2016
"2376","6121","65-69","1620","Male",2016
"2377","6122","65-69","1900","Male",2016
"2378","6211","65-69","1380","Male",2016
"2379","6212","65-69","1685","Male",2016
"2380","6221","65-69","640","Male",2016
"2381","6222","65-69","1040","Male",2016
"2382","6223","65-69","695","Male",2016
"2383","6224","65-69","880","Male",2016
"2384","6225","65-69","1530","Male",2016
"2385","6311","65-69","760","Male",2016
"2386","6312","65-69","740","Male",2016
"2387","6313","65-69","1575","Male",2016
"2388","6314","65-69","320","Male",2016
"2389","6321","65-69","695","Male",2016
"2390","6322","65-69","1115","Male",2016
"2391","6323","65-69","1005","Male",2016
"2392","6324","65-69","435","Male",2016
"2393","6411","65-69","1210","Male",2016
"2394","6412","65-69","1845","Male",2016
"2395","6421","65-69","1830","Male",2016
"2396","6422","65-69","1835","Male",2016
"2397","6431","65-69","1020","Male",2016
"2398","6432","65-69","805","Male",2016
"2399","6511","65-69","1050","Male",2016
"2400","6512","65-69","1700","Male",2016
"2401","6521","65-69","1520","Male",2016
"2402","6522","65-69","1035","Male",2016
"2403","6523","65-69","1465","Male",2016
"2404","6524","65-69","1085","Male",2016
"2405","6531","65-69","1875","Male",2016
"2406","6532","65-69","1085","Male",2016
"2407","6533","65-69","980","Male",2016
"2408","7111","65-69","765","Male",2016
"2409","7121","65-69","845","Male",2016
"2410","7131","65-69","1050","Male",2016
"2411","7141","65-69","1265","Male",2016
"2412","7142","65-69","1640","Male",2016
"2413","7143","65-69","2995","Male",2016
"2414","7151","65-69","1015","Male",2016
"2415","7152","65-69","835","Male",2016
"2416","8111","65-69","755","Male",2016
"2417","8121","65-69","765","Male",2016
"2418","8131","65-69","1200","Male",2016
"2419","8141","65-69","1300","Male",2016
"2420","8151","65-69","440","Male",2016
"2421","8152","65-69","105","Male",2016
"2422","9111","65-69","25","Male",2016
"2423","9121","65-69","185","Male",2016
"2424","9122","65-69","230","Male",2016
"2425","9123","65-69","1005","Male",2016
"2426","9131","65-69","225","Male",2016
"2427","9141","65-69","755","Male",2016
"2428","9151","65-69","210","Male",2016
"2429","9161","65-69","155","Male",2016
"2430","9171","65-69","5","Male",2016
"2431","10011","65-69","60","Male",2016
"2432","10012","65-69","40","Male",2016
"2433","10013","65-69","75","Male",2016
"2434","10014","65-69","205","Male",2016
"2435","11111","65-69","580","Male",2016
"2436","11112","65-69","740","Male",2016
"2437","11121","65-69","555","Male",2016
"2438","11131","65-69","130","Male",2016
"2439","11132","65-69","600","Male",2016
"2440","11133","65-69","35","Male",2016
"2441","11141","65-69","740","Male",2016
"2442","11211","65-69","550","Male",2016
"2443","12111","65-69","1020","Male",2016
"2444","12112","65-69","2815","Male",2016
"2445","12113","65-69","1825","Male",2016
"2446","12114","65-69","1345","Male",2016
"2447","12115","65-69","910","Male",2016
"2448","12121","65-69","1845","Male",2016
"2449","12131","65-69","705","Male",2016
"2450","12132","65-69","1655","Male",2016
"2451","12141","65-69","660","Male",2016
"2452","12151","65-69","915","Male",2016
"2453","12152","65-69","795","Male",2016
"2454","13111","65-69","2990","Male",2016
"2455","13112","65-69","1480","Male",2016
"2456","13113","65-69","2235","Male",2016
"2457","13114","65-69","3075","Male",2016
"2458","14111","65-69","2410","Male",2016
"2459","14112","65-69","1500","Male",2016
"2460","14113","65-69","2210","Male",2016
"2461","14114","65-69","1540","Male",2016
"2462","14121","65-69","3585","Male",2016
"2463","14122","65-69","3410","Male",2016
"2464","15111","65-69","1745","Male",2016
"2465","15121","65-69","1975","Male",2016
"2466","15131","65-69","2125","Male",2016
"2467","15141","65-69","1315","Male",2016
"2468","15151","65-69","3015","Male",2016
"2469","15161","65-69","4115","Male",2016
"2470","15171","65-69","3595","Male",2016
"2471","16111","65-69","3760","Male",2016
"2472","16112","65-69","2255","Male",2016
"2473","16121","65-69","1695","Male",2016
"2474","16122","65-69","3535","Male",2016
"2475","16211","65-69","1660","Male",2016
"2476","16212","65-69","1765","Male",2016
"2477","16213","65-69","3300","Male",2016
"2478","16221","65-69","3185","Male",2016
"2479","16222","65-69","2660","Male",2016
"2480","16223","65-69","565","Male",2016
"2481","16231","65-69","2085","Male",2016
"2482","16311","65-69","3815","Male",2016
"2483","16321","65-69","1905","Male",2016
"2484","16331","65-69","880","Male",2016
"2485","16341","65-69","1845","Male",2016
"2486","16342","65-69","2400","Male",2016
"2487","16343","65-69","800","Male",2016
"2488","17011","65-69","70","Male",2016
"2489","17012","65-69","75","Male",2016
"2490","18011","65-69","185","Male",2016
"2491","1111","70-74","650","Male",2016
"2492","1121","70-74","895","Male",2016
"2493","1131","70-74","610","Male",2016
"2494","1141","70-74","330","Male",2016
"2495","1151","70-74","1420","Male",2016
"2496","1161","70-74","500","Male",2016
"2497","1171","70-74","740","Male",2016
"2498","1181","70-74","505","Male",2016
"2499","2111","70-74","820","Male",2016
"2500","2121","70-74","725","Male",2016
"2501","2131","70-74","1270","Male",2016
"2502","2141","70-74","1675","Male",2016
"2503","2151","70-74","1945","Male",2016
"2504","2161","70-74","590","Male",2016
"2505","3111","70-74","1430","Male",2016
"2506","3121","70-74","1595","Male",2016
"2507","3122","70-74","1115","Male",2016
"2508","3123","70-74","1925","Male",2016
"2509","3124","70-74","960","Male",2016
"2510","3125","70-74","515","Male",2016
"2511","3126","70-74","1275","Male",2016
"2512","3131","70-74","1915","Male",2016
"2513","3132","70-74","2565","Male",2016
"2514","3133","70-74","2045","Male",2016
"2515","3134","70-74","1025","Male",2016
"2516","3141","70-74","470","Male",2016
"2517","3142","70-74","445","Male",2016
"2518","4111","70-74","370","Male",2016
"2519","4121","70-74","490","Male",2016
"2520","4122","70-74","390","Male",2016
"2521","4131","70-74","780","Male",2016
"2522","4141","70-74","1925","Male",2016
"2523","4151","70-74","2315","Male",2016
"2524","4152","70-74","1285","Male",2016
"2525","4161","70-74","620","Male",2016
"2526","4162","70-74","620","Male",2016
"2527","4171","70-74","2465","Male",2016
"2528","4181","70-74","1825","Male",2016
"2529","4182","70-74","650","Male",2016
"2530","5111","70-74","1550","Male",2016
"2531","5121","70-74","2440","Male",2016
"2532","5131","70-74","1820","Male",2016
"2533","5141","70-74","485","Male",2016
"2534","5151","70-74","3485","Male",2016
"2535","5161","70-74","760","Male",2016
"2536","5171","70-74","480","Male",2016
"2537","5181","70-74","610","Male",2016
"2538","5191","70-74","655","Male",2016
"2539","6111","70-74","1715","Male",2016
"2540","6112","70-74","1435","Male",2016
"2541","6113","70-74","1115","Male",2016
"2542","6121","70-74","1120","Male",2016
"2543","6122","70-74","1455","Male",2016
"2544","6211","70-74","1085","Male",2016
"2545","6212","70-74","1125","Male",2016
"2546","6221","70-74","490","Male",2016
"2547","6222","70-74","820","Male",2016
"2548","6223","70-74","400","Male",2016
"2549","6224","70-74","585","Male",2016
"2550","6225","70-74","1150","Male",2016
"2551","6311","70-74","505","Male",2016
"2552","6312","70-74","485","Male",2016
"2553","6313","70-74","1185","Male",2016
"2554","6314","70-74","180","Male",2016
"2555","6321","70-74","495","Male",2016
"2556","6322","70-74","615","Male",2016
"2557","6323","70-74","640","Male",2016
"2558","6324","70-74","355","Male",2016
"2559","6411","70-74","980","Male",2016
"2560","6412","70-74","1375","Male",2016
"2561","6421","70-74","1335","Male",2016
"2562","6422","70-74","1465","Male",2016
"2563","6431","70-74","695","Male",2016
"2564","6432","70-74","510","Male",2016
"2565","6511","70-74","735","Male",2016
"2566","6512","70-74","1375","Male",2016
"2567","6521","70-74","1005","Male",2016
"2568","6522","70-74","935","Male",2016
"2569","6523","70-74","1010","Male",2016
"2570","6524","70-74","820","Male",2016
"2571","6531","70-74","1295","Male",2016
"2572","6532","70-74","865","Male",2016
"2573","6533","70-74","610","Male",2016
"2574","7111","70-74","595","Male",2016
"2575","7121","70-74","655","Male",2016
"2576","7131","70-74","600","Male",2016
"2577","7141","70-74","865","Male",2016
"2578","7142","70-74","1070","Male",2016
"2579","7143","70-74","2190","Male",2016
"2580","7151","70-74","755","Male",2016
"2581","7152","70-74","635","Male",2016
"2582","8111","70-74","510","Male",2016
"2583","8121","70-74","555","Male",2016
"2584","8131","70-74","880","Male",2016
"2585","8141","70-74","865","Male",2016
"2586","8151","70-74","340","Male",2016
"2587","8152","70-74","75","Male",2016
"2588","9111","70-74","15","Male",2016
"2589","9121","70-74","150","Male",2016
"2590","9122","70-74","190","Male",2016
"2591","9123","70-74","745","Male",2016
"2592","9131","70-74","190","Male",2016
"2593","9141","70-74","500","Male",2016
"2594","9151","70-74","120","Male",2016
"2595","9161","70-74","135","Male",2016
"2596","9171","70-74","10","Male",2016
"2597","10011","70-74","35","Male",2016
"2598","10012","70-74","30","Male",2016
"2599","10013","70-74","55","Male",2016
"2600","10014","70-74","165","Male",2016
"2601","11111","70-74","370","Male",2016
"2602","11112","70-74","580","Male",2016
"2603","11121","70-74","330","Male",2016
"2604","11131","70-74","65","Male",2016
"2605","11132","70-74","375","Male",2016
"2606","11133","70-74","30","Male",2016
"2607","11141","70-74","595","Male",2016
"2608","11211","70-74","370","Male",2016
"2609","12111","70-74","740","Male",2016
"2610","12112","70-74","1875","Male",2016
"2611","12113","70-74","1390","Male",2016
"2612","12114","70-74","990","Male",2016
"2613","12115","70-74","610","Male",2016
"2614","12121","70-74","1345","Male",2016
"2615","12131","70-74","475","Male",2016
"2616","12132","70-74","1180","Male",2016
"2617","12141","70-74","495","Male",2016
"2618","12151","70-74","750","Male",2016
"2619","12152","70-74","575","Male",2016
"2620","13111","70-74","2210","Male",2016
"2621","13112","70-74","1170","Male",2016
"2622","13113","70-74","1780","Male",2016
"2623","13114","70-74","2615","Male",2016
"2624","14111","70-74","1725","Male",2016
"2625","14112","70-74","1100","Male",2016
"2626","14113","70-74","1805","Male",2016
"2627","14114","70-74","1180","Male",2016
"2628","14121","70-74","2715","Male",2016
"2629","14122","70-74","2735","Male",2016
"2630","15111","70-74","1310","Male",2016
"2631","15121","70-74","1520","Male",2016
"2632","15131","70-74","1575","Male",2016
"2633","15141","70-74","950","Male",2016
"2634","15151","70-74","2145","Male",2016
"2635","15161","70-74","3190","Male",2016
"2636","15171","70-74","2845","Male",2016
"2637","16111","70-74","3125","Male",2016
"2638","16112","70-74","1715","Male",2016
"2639","16121","70-74","1300","Male",2016
"2640","16122","70-74","2690","Male",2016
"2641","16211","70-74","1340","Male",2016
"2642","16212","70-74","1505","Male",2016
"2643","16213","70-74","2570","Male",2016
"2644","16221","70-74","2765","Male",2016
"2645","16222","70-74","2010","Male",2016
"2646","16223","70-74","420","Male",2016
"2647","16231","70-74","1740","Male",2016
"2648","16311","70-74","2785","Male",2016
"2649","16321","70-74","1585","Male",2016
"2650","16331","70-74","665","Male",2016
"2651","16341","70-74","1460","Male",2016
"2652","16342","70-74","1870","Male",2016
"2653","16343","70-74","625","Male",2016
"2654","17011","70-74","30","Male",2016
"2655","17012","70-74","15","Male",2016
"2656","18011","70-74","125","Male",2016
"2657","1111","75-79","410","Male",2016
"2658","1121","75-79","585","Male",2016
"2659","1131","75-79","450","Male",2016
"2660","1141","75-79","215","Male",2016
"2661","1151","75-79","880","Male",2016
"2662","1161","75-79","325","Male",2016
"2663","1171","75-79","465","Male",2016
"2664","1181","75-79","300","Male",2016
"2665","2111","75-79","545","Male",2016
"2666","2121","75-79","475","Male",2016
"2667","2131","75-79","875","Male",2016
"2668","2141","75-79","1010","Male",2016
"2669","2151","75-79","1235","Male",2016
"2670","2161","75-79","375","Male",2016
"2671","3111","75-79","860","Male",2016
"2672","3121","75-79","865","Male",2016
"2673","3122","75-79","780","Male",2016
"2674","3123","75-79","1385","Male",2016
"2675","3124","75-79","640","Male",2016
"2676","3125","75-79","320","Male",2016
"2677","3126","75-79","895","Male",2016
"2678","3131","75-79","1090","Male",2016
"2679","3132","75-79","1625","Male",2016
"2680","3133","75-79","1185","Male",2016
"2681","3134","75-79","640","Male",2016
"2682","3141","75-79","290","Male",2016
"2683","3142","75-79","320","Male",2016
"2684","4111","75-79","270","Male",2016
"2685","4121","75-79","300","Male",2016
"2686","4122","75-79","220","Male",2016
"2687","4131","75-79","505","Male",2016
"2688","4141","75-79","1150","Male",2016
"2689","4151","75-79","1510","Male",2016
"2690","4152","75-79","855","Male",2016
"2691","4161","75-79","425","Male",2016
"2692","4162","75-79","320","Male",2016
"2693","4171","75-79","1480","Male",2016
"2694","4181","75-79","1225","Male",2016
"2695","4182","75-79","440","Male",2016
"2696","5111","75-79","990","Male",2016
"2697","5121","75-79","1600","Male",2016
"2698","5131","75-79","1060","Male",2016
"2699","5141","75-79","305","Male",2016
"2700","5151","75-79","2170","Male",2016
"2701","5161","75-79","435","Male",2016
"2702","5171","75-79","275","Male",2016
"2703","5181","75-79","380","Male",2016
"2704","5191","75-79","380","Male",2016
"2705","6111","75-79","1195","Male",2016
"2706","6112","75-79","990","Male",2016
"2707","6113","75-79","730","Male",2016
"2708","6121","75-79","760","Male",2016
"2709","6122","75-79","1190","Male",2016
"2710","6211","75-79","875","Male",2016
"2711","6212","75-79","755","Male",2016
"2712","6221","75-79","445","Male",2016
"2713","6222","75-79","585","Male",2016
"2714","6223","75-79","320","Male",2016
"2715","6224","75-79","510","Male",2016
"2716","6225","75-79","940","Male",2016
"2717","6311","75-79","325","Male",2016
"2718","6312","75-79","350","Male",2016
"2719","6313","75-79","805","Male",2016
"2720","6314","75-79","110","Male",2016
"2721","6321","75-79","270","Male",2016
"2722","6322","75-79","320","Male",2016
"2723","6323","75-79","405","Male",2016
"2724","6324","75-79","205","Male",2016
"2725","6411","75-79","885","Male",2016
"2726","6412","75-79","1150","Male",2016
"2727","6421","75-79","945","Male",2016
"2728","6422","75-79","1300","Male",2016
"2729","6431","75-79","540","Male",2016
"2730","6432","75-79","315","Male",2016
"2731","6511","75-79","635","Male",2016
"2732","6512","75-79","1400","Male",2016
"2733","6521","75-79","790","Male",2016
"2734","6522","75-79","780","Male",2016
"2735","6523","75-79","730","Male",2016
"2736","6524","75-79","540","Male",2016
"2737","6531","75-79","865","Male",2016
"2738","6532","75-79","645","Male",2016
"2739","6533","75-79","395","Male",2016
"2740","7111","75-79","360","Male",2016
"2741","7121","75-79","395","Male",2016
"2742","7131","75-79","365","Male",2016
"2743","7141","75-79","465","Male",2016
"2744","7142","75-79","745","Male",2016
"2745","7143","75-79","1335","Male",2016
"2746","7151","75-79","430","Male",2016
"2747","7152","75-79","360","Male",2016
"2748","8111","75-79","355","Male",2016
"2749","8121","75-79","335","Male",2016
"2750","8131","75-79","545","Male",2016
"2751","8141","75-79","560","Male",2016
"2752","8151","75-79","205","Male",2016
"2753","8152","75-79","55","Male",2016
"2754","9111","75-79","0","Male",2016
"2755","9121","75-79","100","Male",2016
"2756","9122","75-79","105","Male",2016
"2757","9123","75-79","485","Male",2016
"2758","9131","75-79","120","Male",2016
"2759","9141","75-79","455","Male",2016
"2760","9151","75-79","70","Male",2016
"2761","9161","75-79","70","Male",2016
"2762","9171","75-79","5","Male",2016
"2763","10011","75-79","15","Male",2016
"2764","10012","75-79","15","Male",2016
"2765","10013","75-79","25","Male",2016
"2766","10014","75-79","120","Male",2016
"2767","11111","75-79","260","Male",2016
"2768","11112","75-79","415","Male",2016
"2769","11121","75-79","245","Male",2016
"2770","11131","75-79","70","Male",2016
"2771","11132","75-79","245","Male",2016
"2772","11133","75-79","15","Male",2016
"2773","11141","75-79","355","Male",2016
"2774","11211","75-79","235","Male",2016
"2775","12111","75-79","470","Male",2016
"2776","12112","75-79","990","Male",2016
"2777","12113","75-79","850","Male",2016
"2778","12114","75-79","670","Male",2016
"2779","12115","75-79","395","Male",2016
"2780","12121","75-79","885","Male",2016
"2781","12131","75-79","345","Male",2016
"2782","12132","75-79","750","Male",2016
"2783","12141","75-79","330","Male",2016
